ID,Size,Predicted %,Actual value
0,115,0.0,NO
1,329,0.0,NO
2,35,0.0,NO
3,390,0.0,NO
4,84,0.0,NO
5,70,0.0,NO
6,92,0.0,NO
7,89,0.0,NO
8,63,0.0,NO
9,51,0.0,NO
10,147,0.0,NO
11,179,0.0,NO
12,282,0.0,NO
13,295,0.0,NO
14,106,0.0,NO
15,47,0.0,NO
16,45,0.0,NO
17,90,0.0,NO
18,691,0.0,YES
19,62,0.0,NO
20,35,0.0,NO
21,172,0.0,NO
22,94,0.0,YES
23,27,0.0,NO
24,191,0.0,NO
25,66,0.0,NO
26,82,0.0,NO
27,43,0.0,NO
28,189,0.0,YES
29,101,0.0,NO
30,87,0.0,NO
31,495,0.0,YES
32,153,0.0,YES
33,44,0.0,NO
34,308,0.0,YES
35,50,0.0,NO
36,437,0.0,NO
37,74,0.0,NO
38,62,0.0,NO
39,65,0.0,NO
40,48,0.0,NO
41,46,0.0,NO
42,577,0.0,YES
43,90,0.0,NO
44,109,0.0,NO
45,92,0.0,NO
46,226,0.0,NO
47,56,0.0,NO
48,74,0.0,NO
49,31,0.0,NO
50,28,0.0,NO
51,4088,0.0,NO
52,47,0.0,NO
53,221,0.0,NO
54,377,0.0,NO
55,1248,0.0,YES
56,125,0.0,NO
57,183,0.0,NO
58,58,0.0,NO
59,792,0.0,YES
60,42,0.0,NO
61,45,0.0,NO
62,648,0.0,YES
63,84,0.0,NO
64,143,0.0,NO
65,106,0.0,NO
66,62,0.0,NO
67,148,0.0,NO
68,111,0.0,NO
69,129,0.0,NO
70,24,0.0,NO
71,422,0.0,YES
72,131,0.0,NO
73,189,0.0,NO
74,38,0.0,NO
75,69,0.0,NO
76,804,0.0,NO
77,109,0.0,NO
78,85,0.0,NO
79,160,0.0,NO
80,156,0.0,NO
81,90,0.0,NO
82,88,0.0,YES
83,359,0.0,YES
84,155,0.0,NO
85,273,0.0,YES
86,86,0.0,NO
87,466,0.0,YES
88,134,0.0,NO
89,27,0.0,NO
90,111,0.0,NO
91,39,0.0,NO
92,159,0.0,NO
93,64,0.0,NO
94,37,0.0,NO
95,162,0.0,NO
96,76,0.0,NO
97,43,0.0,NO
98,666,0.0,NO
99,74,0.0,NO
100,48,0.0,NO
101,262,0.0,NO
102,979,0.0,YES
103,45,0.0,NO
104,582,0.0,YES
105,358,0.0,NO
106,136,0.0,NO
107,89,0.0,NO
108,191,0.0,NO
109,96,0.0,NO
110,106,0.0,YES
111,236,0.0,NO
112,565,0.0,YES
113,346,0.0,NO
114,77,0.0,NO
115,47,0.0,NO
116,123,0.0,NO
117,69,0.0,NO
118,34,0.0,NO
119,252,0.0,NO
120,25,0.0,NO
121,73,0.0,NO
122,93,0.0,NO
123,624,0.0,NO
124,108,0.0,NO
125,323,0.0,NO
126,49,0.0,NO
127,213,0.0,NO
128,101,0.0,NO
129,34,0.0,NO
130,36,0.0,NO
131,117,0.0,NO
132,177,0.0,NO
133,550,0.0,NO
134,70,0.0,NO
135,89,0.0,NO
136,510,0.0,YES
137,94,0.0,NO
138,50,0.0,NO
139,167,0.0,YES
140,244,0.0,NO
141,27,0.0,NO
142,460,0.0,YES
143,47,0.0,NO
144,50,0.0,NO
145,512,0.0,NO
146,106,0.0,NO
147,97,0.0,NO
148,26,0.0,NO
149,315,0.0,YES
150,156,0.0,NO
151,188,0.0,YES
152,79,0.0,NO
153,923,0.0,YES
154,60,0.0,NO
155,48,0.0,NO
156,254,0.0,NO
157,157,0.0,NO
158,147,0.0,NO
159,182,0.0,YES
160,248,0.0,NO
161,137,0.0,NO
162,371,0.0,NO
163,491,0.0,NO
164,180,0.0,NO
165,66,0.0,NO
166,168,0.0,NO
167,72,0.0,NO
168,27,0.0,NO
169,304,0.0,NO
170,132,0.0,NO
171,64,0.0,NO
172,981,0.0,YES
173,262,0.0,NO
174,74,0.0,NO
175,32,0.0,NO
176,138,0.0,NO
177,132,0.0,NO
178,74,0.0,NO
179,86,0.0,NO
180,148,0.0,NO
181,752,0.0,NO
182,125,0.0,NO
183,105,0.0,NO
184,273,0.0,YES
185,174,0.0,NO
186,1038,0.0,NO
187,68,0.0,NO
188,358,0.0,NO
189,76,0.0,NO
190,83,0.0,NO
191,51,0.0,NO
192,151,0.0,NO
193,657,0.0,NO
194,187,0.0,NO
195,55,0.0,NO
196,25,0.0,NO
197,29,0.0,NO
198,37,0.0,NO
199,180,0.0,NO
200,98,0.0,NO
201,215,0.0,NO
202,38,0.0,NO
203,104,0.0,NO
204,135,0.0,NO
205,92,0.0,NO
206,160,0.0,YES
207,27,0.0,NO
208,117,0.0,NO
209,140,0.0,YES
210,168,0.0,NO
211,117,0.0,NO
212,74,0.0,NO
213,74,0.0,NO
214,273,0.0,YES
215,214,0.0,NO
216,85,0.0,NO
217,108,0.0,YES
218,130,0.0,YES
219,163,0.0,NO
220,872,0.0,NO
221,49,0.0,NO
222,123,0.0,NO
223,92,0.0,NO
224,100,0.0,NO
225,42,0.0,NO
226,39,0.0,NO
227,53,0.0,NO
228,266,0.0,YES
229,72,0.0,NO
230,99,0.0,NO
231,34,0.0,NO
232,22,0.0,NO
233,31,0.0,NO
234,98,0.0,NO
235,36,0.0,NO
236,1263,0.0,NO
237,956,0.0,YES
238,525,0.0,NO
239,277,0.0,NO
240,601,0.0,YES
241,202,0.0,NO
242,64,0.0,NO
243,369,0.0,NO
244,356,0.0,YES
245,421,0.0,NO
246,628,0.0,YES
247,103,0.0,NO
248,277,0.0,YES
249,42,0.0,NO
250,79,0.0,NO
251,67,0.0,NO
252,354,0.0,YES
253,58,0.0,NO
254,56,0.0,NO
255,214,0.0,NO
256,44,0.0,NO
257,1126,0.0,NO
258,319,0.0,NO
259,41,0.0,NO
260,163,0.0,NO
261,70,0.0,NO
262,332,0.0,NO
263,129,0.0,NO
264,56,0.0,NO
265,107,0.0,NO
266,32,0.0,NO
267,319,0.0,YES
