ID,Size,Predicted %,Actual value
0,68,0.0632454902641323,YES
1,115,0.06138527841992028,NO
2,329,0.06138527841992028,NO
3,35,0.06138527841992028,NO
4,77,0.0632454902641323,NO
5,63,0.06138527841992028,NO
6,51,0.06138527841992028,NO
7,179,0.06138527841992028,NO
8,282,0.06138527841992028,NO
9,53,0.06213549378204199,NO
10,106,0.06138527841992028,NO
11,81,0.0632454902641323,NO
12,47,0.06138527841992028,NO
13,45,0.06138527841992028,NO
14,90,0.06138527841992028,NO
15,860,0.06662141217423065,YES
16,62,0.06138527841992028,NO
17,35,0.06138527841992028,NO
18,172,0.06138527841992028,NO
19,97,0.06138527841992028,NO
20,27,0.06138527841992028,NO
21,191,0.06138527841992028,NO
22,43,0.06138527841992028,NO
23,45,0.06213549378204199,NO
24,63,0.0632454902641323,NO
25,530,0.06138527841992028,NO
26,308,0.06138527841992028,YES
27,50,0.06138527841992028,NO
28,437,0.06138527841992028,NO
29,74,0.06138527841992028,NO
30,62,0.06138527841992028,NO
31,48,0.06138527841992028,NO
32,109,0.06138527841992028,YES
33,226,0.06138527841992028,NO
34,356,0.06138527841992028,NO
35,28,0.06138527841992028,NO
36,4088,0.06138527841992028,NO
37,47,0.06138527841992028,NO
38,1248,0.0632454902641323,YES
39,128,0.06138527841992028,NO
40,877,0.06138527841992028,YES
41,83,0.0632454902641323,NO
42,849,0.064732874005797,YES
43,143,0.06138527841992028,NO
44,43,0.06213549378204199,NO
45,49,0.06213549378204199,NO
46,24,0.06138527841992028,NO
47,131,0.06138527841992028,NO
48,199,0.06138527841992028,NO
49,38,0.06138527841992028,NO
50,69,0.06138527841992028,NO
51,804,0.06138527841992028,NO
52,85,0.06138527841992028,NO
53,156,0.06138527841992028,NO
54,90,0.06138527841992028,NO
55,88,0.06138527841992028,YES
56,86,0.06138527841992028,NO
57,476,0.060983011121552175,YES
58,134,0.06138527841992028,NO
59,27,0.06138527841992028,NO
60,39,0.06138527841992028,NO
61,37,0.06138527841992028,NO
62,162,0.06138527841992028,NO
63,76,0.06138527841992028,NO
64,666,0.06138527841992028,NO
65,189,0.06138527841992028,NO
66,263,0.06138527841992028,YES
67,1059,0.06213549378204199,YES
68,45,0.06138527841992028,NO
69,839,0.07173107973692772,NO
70,358,0.06138527841992028,NO
71,136,0.06138527841992028,YES
72,106,0.06138527841992028,NO
73,237,0.06138527841992028,NO
74,565,0.06138527841992028,YES
75,77,0.06138527841992028,NO
76,69,0.06138527841992028,NO
77,34,0.06138527841992028,NO
78,25,0.06138527841992028,NO
79,73,0.06138527841992028,NO
80,624,0.06138527841992028,NO
81,108,0.06138527841992028,NO
82,49,0.06138527841992028,NO
83,213,0.06138527841992028,NO
84,47,0.06138527841992028,NO
85,34,0.06138527841992028,NO
86,117,0.06138527841992028,NO
87,63,0.0632454902641323,NO
88,70,0.06138527841992028,NO
89,517,0.06138527841992028,YES
90,94,0.06138527841992028,NO
91,244,0.06138527841992028,NO
92,27,0.06138527841992028,NO
93,47,0.06138527841992028,NO
94,50,0.06138527841992028,NO
95,424,0.0632454902641323,YES
96,314,0.06213549378204199,YES
97,90,0.06138527841992028,YES
98,175,0.1495686971553014,NO
99,50,0.06138527841992028,NO
100,157,0.06138527841992028,NO
101,248,0.06138527841992028,NO
102,371,0.06138527841992028,NO
103,491,0.06138527841992028,NO
104,180,0.06138527841992028,NO
105,27,0.06138527841992028,NO
106,64,0.06138527841992028,NO
107,72,0.0632454902641323,NO
108,74,0.06138527841992028,NO
109,32,0.06138527841992028,NO
110,138,0.06138527841992028,NO
111,148,0.06138527841992028,YES
112,74,0.06138527841992028,YES
113,86,0.06138527841992028,NO
114,148,0.06138527841992028,NO
115,125,0.06138527841992028,NO
116,105,0.06138527841992028,NO
117,271,0.06138527841992028,YES
118,68,0.06138527841992028,NO
119,358,0.06138527841992028,NO
120,83,0.06138527841992028,NO
121,51,0.06138527841992028,NO
122,29,0.06138527841992028,NO
123,37,0.06138527841992028,NO
124,204,0.06138527841992028,NO
125,98,0.06138527841992028,NO
126,135,0.06138527841992028,NO
127,92,0.06138527841992028,NO
128,117,0.06138527841992028,NO
129,117,0.06138527841992028,NO
130,74,0.06138527841992028,NO
131,74,0.06138527841992028,NO
132,108,0.06138527841992028,YES
133,224,0.0632454902641323,NO
134,49,0.06138527841992028,NO
135,123,0.06138527841992028,NO
136,100,0.06138527841992028,NO
137,53,0.06138527841992028,NO
138,266,0.06138527841992028,YES
139,72,0.06138527841992028,NO
140,27,0.06138527841992028,NO
141,98,0.06138527841992028,NO
142,36,0.06138527841992028,NO
143,979,0.06138527841992028,NO
144,535,0.06138527841992028,NO
145,202,0.06138527841992028,NO
146,310,0.06213549378204199,YES
147,79,0.06138527841992028,NO
148,67,0.06138527841992028,NO
149,264,0.06138527841992028,NO
150,44,0.06138527841992028,NO
151,319,0.06138527841992028,NO
152,41,0.06138527841992028,NO
153,163,0.06138527841992028,NO
154,70,0.06138527841992028,NO
155,55,0.06213549378204199,NO
156,129,0.06138527841992028,NO
157,78,0.0632454902641323,YES
158,56,0.06138527841992028,NO
159,107,0.06138527841992028,NO
160,55,0.06213549378204199,NO
161,69,0.0632454902641323,NO
162,32,0.06138527841992028,NO
163,327,0.06138527841992028,YES
164,50,0.06213549378204199,NO
165,343,0.06138527841992028,NO
166,72,0.06138527841992028,NO
167,343,0.06138527841992028,YES
168,867,0.06138527841992028,NO
169,183,0.06138527841992028,NO
170,223,0.06138527841992028,NO
171,45,0.06213549378204199,NO
172,194,0.06138527841992028,NO
173,165,0.06138527841992028,NO
174,183,0.06138527841992028,NO
175,171,0.06138527841992028,NO
176,257,0.06138527841992028,NO
177,63,0.06138527841992028,NO
178,40,0.06138527841992028,NO
179,164,0.06138527841992028,NO
180,57,0.06138527841992028,NO
181,380,0.06138527841992028,NO
182,71,0.06138527841992028,NO
183,261,0.06138527841992028,NO
184,179,0.06138527841992028,NO
185,2009,0.06138527841992028,NO
186,100,0.06138527841992028,NO
187,141,0.06138527841992028,NO
188,54,0.06138527841992028,NO
189,184,0.06138527841992028,NO
190,474,0.06894155234008548,YES
191,49,0.06138527841992028,NO
192,200,0.06138527841992028,NO
193,94,0.06138527841992028,NO
194,77,0.06138527841992028,NO
195,16883,0.06138527841992028,NO
196,867,0.07173107973692772,YES
197,106,0.06138527841992028,NO
198,152,0.06138527841992028,NO
199,72,0.06138527841992028,NO
200,373,0.0632454902641323,NO
201,75,0.06138527841992028,NO
202,52,0.06138527841992028,NO
203,86,0.06138527841992028,NO
204,88,0.06138527841992028,YES
205,62,0.06138527841992028,NO
206,153,0.06138527841992028,NO
207,76,0.06213549378204199,NO
208,47,0.06138527841992028,NO
209,53,0.06138527841992028,NO
210,151,0.06138527841992028,NO
211,37,0.06138527841992028,NO
212,41,0.06213549378204199,NO
213,677,0.06138527841992028,NO
214,104,0.06138527841992028,NO
215,77,0.06138527841992028,NO
216,39,0.06138527841992028,NO
217,185,0.06138527841992028,NO
218,51,0.06138527841992028,NO
219,126,0.06138527841992028,YES
220,63,0.06138527841992028,NO
221,390,0.06138527841992028,NO
222,84,0.06138527841992028,NO
223,70,0.06138527841992028,NO
224,92,0.06138527841992028,NO
225,89,0.06138527841992028,NO
226,147,0.06138527841992028,NO
227,295,0.06138527841992028,NO
228,83,0.06138527841992028,NO
229,99,0.064732874005797,NO
230,66,0.06138527841992028,NO
231,82,0.06138527841992028,NO
232,205,0.06138527841992028,YES
233,101,0.06138527841992028,NO
234,87,0.06138527841992028,NO
235,166,0.06138527841992028,NO
236,44,0.06138527841992028,NO
237,65,0.06138527841992028,NO
238,46,0.06138527841992028,NO
239,637,0.07638880076832294,NO
240,90,0.06138527841992028,NO
241,876,0.06138527841992028,NO
242,92,0.06138527841992028,NO
243,547,0.11866873562347584,YES
244,56,0.06138527841992028,NO
245,74,0.06138527841992028,NO
246,31,0.06213549378204199,NO
247,31,0.06138527841992028,NO
248,221,0.06138527841992028,NO
249,377,0.06138527841992028,NO
250,183,0.06138527841992028,NO
251,58,0.06138527841992028,NO
252,60,0.06138527841992028,NO
253,42,0.06138527841992028,NO
254,45,0.06138527841992028,NO
255,84,0.06138527841992028,NO
256,167,0.0632454902641323,YES
257,62,0.06138527841992028,NO
258,61,0.06138527841992028,NO
259,148,0.06138527841992028,NO
260,335,0.08342177503018651,YES
261,111,0.06138527841992028,NO
262,129,0.06138527841992028,NO
263,422,0.06138527841992028,YES
264,109,0.06138527841992028,NO
265,160,0.06138527841992028,NO
266,362,0.06138527841992028,YES
267,155,0.06138527841992028,NO
268,274,0.06138527841992028,YES
269,111,0.06138527841992028,NO
270,31,0.06138527841992028,NO
271,159,0.06138527841992028,NO
