ID,Size,Predicted %,Actual value
0,115,2.8074115665356543E-4,NO
1,329,1.8719580681392738E-4,NO
2,35,2.8074115665356543E-4,NO
3,390,2.8074115665356543E-4,NO
4,84,5.611672278338945E-4,NO
5,70,1.8719580681392738E-4,NO
6,92,1.1233430689732645E-4,NO
7,89,2.8074115665356543E-4,NO
8,63,1.1233430689732645E-4,NO
9,51,1.8719580681392738E-4,NO
10,147,1.4040999719180006E-4,NO
11,179,5.611672278338945E-4,NO
12,282,1.8719580681392738E-4,NO
13,295,1.8719580681392738E-4,NO
14,106,5.611672278338945E-4,NO
15,47,8.024394158241054E-5,NO
16,45,1.1233430689732645E-4,NO
17,83,1.8719580681392738E-4,YES
18,90,1.4040999719180006E-4,NO
19,721,2.8074115665356543E-4,YES
20,62,8.024394158241054E-5,NO
21,35,2.8074115665356543E-4,NO
22,172,5.611672278338945E-4,NO
23,97,2.8074115665356543E-4,NO
24,27,4.6812096245669886E-5,NO
25,191,2.8074115665356543E-4,NO
26,66,2.8074115665356543E-4,NO
27,82,5.611672278338945E-4,NO
28,43,1.8719580681392738E-4,NO
29,189,5.611672278338945E-4,YES
30,101,9.361542782250516E-5,NO
31,87,5.611672278338945E-4,NO
32,530,2.8074115665356543E-4,NO
33,166,2.8074115665356543E-4,NO
34,44,9.361542782250516E-5,NO
35,308,1.8719580681392738E-4,YES
36,50,5.617346365576902E-5,NO
37,437,2.8074115665356543E-4,NO
38,74,8.024394158241054E-5,NO
39,62,8.024394158241054E-5,NO
40,65,1.8719580681392738E-4,NO
41,48,6.241418050181002E-5,NO
42,46,5.611672278338945E-4,NO
43,579,2.8074115665356543E-4,YES
44,90,1.4040999719180006E-4,NO
45,109,8.024394158241054E-5,NO
46,876,2.8074115665356543E-4,NO
47,92,1.1233430689732645E-4,NO
48,226,5.611672278338945E-4,NO
49,356,5.611672278338945E-4,NO
50,56,9.361542782250516E-5,NO
51,74,8.024394158241054E-5,NO
52,31,2.8074115665356543E-4,NO
53,28,2.8074115665356543E-4,NO
54,4088,1.4040999719180006E-4,NO
55,47,8.024394158241054E-5,NO
56,221,2.8074115665356543E-4,NO
57,377,1.8719580681392738E-4,NO
58,1154,1.8719580681392738E-4,YES
59,128,2.8074115665356543E-4,NO
60,183,1.1233430689732645E-4,NO
61,58,1.8719580681392738E-4,NO
62,877,2.8074115665356543E-4,YES
63,60,2.8074115665356543E-4,NO
64,42,1.8719580681392738E-4,NO
65,45,1.1233430689732645E-4,NO
66,752,1.8719580681392738E-4,YES
67,84,5.611672278338945E-4,NO
68,143,1.8719580681392738E-4,NO
69,106,5.611672278338945E-4,NO
70,62,8.024394158241054E-5,NO
71,61,2.8074115665356543E-4,NO
72,148,2.8074115665356543E-4,NO
73,111,2.8074115665356543E-4,NO
74,129,2.8074115665356543E-4,NO
75,24,1.1233430689732645E-4,NO
76,422,2.8074115665356543E-4,YES
77,131,2.8074115665356543E-4,NO
78,185,5.611672278338945E-4,NO
79,38,2.8074115665356543E-4,NO
80,69,5.611672278338945E-4,NO
81,804,5.611672278338945E-4,NO
82,109,8.024394158241054E-5,NO
83,85,1.1233430689732645E-4,NO
84,160,2.8074115665356543E-4,NO
85,156,2.8074115665356543E-4,NO
86,90,1.4040999719180006E-4,NO
87,88,2.8074115665356543E-4,YES
88,361,2.8074115665356543E-4,YES
89,155,2.8074115665356543E-4,NO
90,273,9.361542782250516E-5,YES
91,86,5.611672278338945E-4,NO
92,497,2.8074115665356543E-4,NO
93,134,2.8074115665356543E-4,NO
94,27,4.6812096245669886E-5,NO
95,111,2.8074115665356543E-4,NO
96,39,1.8719580681392738E-4,NO
97,31,5.611672278338945E-4,NO
98,159,2.8074115665356543E-4,NO
99,64,5.611672278338945E-4,NO
100,37,9.361542782250516E-5,NO
101,162,5.611672278338945E-4,NO
102,76,2.8074115665356543E-4,NO
103,43,1.8719580681392738E-4,NO
104,666,2.8074115665356543E-4,NO
105,74,8.024394158241054E-5,NO
106,192,2.8074115665356543E-4,NO
107,48,6.241418050181002E-5,NO
108,263,5.611672278338945E-4,NO
109,1026,2.8074115665356543E-4,YES
110,45,1.1233430689732645E-4,NO
111,596,5.611672278338945E-4,NO
112,358,5.611672278338945E-4,NO
