ID,Size,Predicted %,Actual value
0,35,0.006666666666666666,NO
1,388,0.006666666666666666,NO
2,84,0.006666666666666666,NO
3,70,0.006666666666666666,NO
4,92,0.003355704697986577,NO
5,89,0.006666666666666666,NO
6,63,0.006666666666666666,NO
7,51,0.006666666666666666,NO
8,147,0.006666666666666666,NO
9,179,0.006666666666666666,NO
10,284,0.006666666666666666,NO
11,106,0.006666666666666666,NO
12,47,0.006666666666666666,NO
13,45,0.006666666666666666,NO
14,90,0.006666666666666666,NO
15,727,0.006666666666666666,NO
16,62,0.006666666666666666,NO
17,35,0.006666666666666666,NO
18,172,0.006666666666666666,NO
19,94,0.006666666666666666,NO
20,27,0.006666666666666666,NO
21,191,0.006666666666666666,NO
22,66,0.006666666666666666,NO
23,82,0.006666666666666666,NO
24,43,0.006666666666666666,NO
25,189,0.006666666666666666,NO
26,87,0.006666666666666666,NO
27,467,0.006666666666666666,NO
28,153,0.006666666666666666,YES
29,44,0.006666666666666666,NO
30,306,0.006666666666666666,YES
31,50,0.006666666666666666,NO
32,437,0.006666666666666666,NO
33,74,0.006666666666666666,NO
34,62,0.006666666666666666,NO
35,48,0.006666666666666666,NO
36,46,0.006666666666666666,NO
37,577,0.006666666666666666,NO
38,90,0.006666666666666666,NO
39,109,0.006666666666666666,NO
40,92,0.006666666666666666,NO
41,56,0.006666666666666666,NO
42,74,0.006666666666666666,NO
43,31,0.006666666666666666,NO
44,28,0.006666666666666666,NO
45,4088,0.006666666666666666,NO
46,47,0.006666666666666666,NO
47,219,0.006666666666666666,NO
48,377,0.006666666666666666,NO
49,1242,0.006666666666666666,YES
50,125,0.006666666666666666,NO
51,183,0.006666666666666666,NO
52,58,0.006666666666666666,NO
53,778,0.006666666666666666,NO
54,42,0.006666666666666666,NO
55,45,0.006666666666666666,NO
56,648,0.006666666666666666,YES
57,91,0.006666666666666666,NO
58,143,0.006666666666666666,NO
59,106,0.006666666666666666,NO
60,62,0.006666666666666666,NO
61,142,0.006666666666666666,NO
62,111,0.006666666666666666,NO
63,129,0.006666666666666666,NO
64,24,0.006666666666666666,NO
65,422,0.006666666666666666,NO
66,131,0.006666666666666666,NO
67,38,0.006666666666666666,NO
68,798,0.006666666666666666,NO
69,109,0.006666666666666666,NO
70,85,0.006666666666666666,NO
71,160,0.006666666666666666,NO
72,154,0.006666666666666666,NO
73,90,0.006666666666666666,NO
74,80,0.006666666666666666,YES
75,357,0.006666666666666666,NO
76,155,0.006666666666666666,NO
77,271,0.006666666666666666,NO
78,86,0.006666666666666666,NO
79,466,0.006666666666666666,YES
80,134,0.006666666666666666,NO
81,27,0.006666666666666666,NO
82,111,0.006666666666666666,NO
83,159,0.006666666666666666,NO
84,64,0.003355704697986577,NO
85,37,0.006666666666666666,NO
86,162,0.006666666666666666,NO
87,43,0.006666666666666666,NO
88,664,0.006666666666666666,NO
89,74,0.006666666666666666,NO
90,48,0.006666666666666666,NO
91,260,0.006666666666666666,NO
92,978,0.006666666666666666,NO
93,45,0.006666666666666666,NO
94,582,0.006666666666666666,NO
95,358,0.006666666666666666,NO
96,136,0.006666666666666666,NO
97,89,0.006666666666666666,NO
98,191,0.006666666666666666,NO
99,96,0.006666666666666666,NO
100,106,0.006666666666666666,NO
101,236,0.006666666666666666,NO
102,565,0.006666666666666666,NO
103,176,0.006666666666666666,NO
104,77,0.006666666666666666,NO
105,47,0.006666666666666666,NO
106,123,0.006666666666666666,NO
107,69,0.006666666666666666,NO
108,34,0.006666666666666666,NO
109,250,0.006666666666666666,NO
110,93,0.006666666666666666,NO
111,108,0.006666666666666666,NO
112,49,0.006666666666666666,NO
113,213,0.006666666666666666,NO
114,150,0.006666666666666666,NO
115,34,0.006666666666666666,NO
116,36,0.006666666666666666,NO
117,117,0.006666666666666666,NO
118,177,0.006666666666666666,NO
119,549,0.006666666666666666,NO
120,70,0.006666666666666666,NO
121,89,0.006666666666666666,NO
122,503,0.006666666666666666,YES
123,93,0.006666666666666666,NO
124,50,0.006666666666666666,NO
125,153,0.006666666666666666,YES
126,244,0.006666666666666666,NO
127,27,0.006666666666666666,NO
128,458,0.006666666666666666,NO
129,50,0.006666666666666666,NO
130,106,0.006666666666666666,NO
131,94,0.006666666666666666,NO
132,26,0.006666666666666666,NO
133,314,0.006666666666666666,NO
134,156,0.006666666666666666,NO
135,188,0.006666666666666666,NO
136,79,0.006666666666666666,NO
137,928,0.006666666666666666,NO
138,60,0.003355704697986577,NO
139,48,0.006666666666666666,NO
140,254,0.006666666666666666,NO
141,154,0.006666666666666666,NO
142,147,0.006666666666666666,NO
143,182,0.006666666666666666,NO
144,248,0.006666666666666666,NO
145,137,0.006666666666666666,NO
146,371,0.006666666666666666,NO
147,489,0.006666666666666666,NO
148,558,0.006666666666666666,NO
149,66,0.006666666666666666,NO
150,168,0.006666666666666666,NO
151,72,0.006666666666666666,NO
152,27,0.006666666666666666,NO
153,132,0.006666666666666666,NO
154,928,0.006666666666666666,NO
155,260,0.006666666666666666,NO
156,74,0.006666666666666666,NO
157,32,0.006666666666666666,NO
158,137,0.006666666666666666,NO
159,132,0.006666666666666666,NO
160,74,0.006666666666666666,NO
161,84,0.006666666666666666,NO
162,148,0.006666666666666666,NO
163,125,0.006666666666666666,NO
164,105,0.006666666666666666,NO
165,273,0.006666666666666666,NO
166,174,0.006666666666666666,NO
167,1033,0.006666666666666666,NO
168,68,0.006666666666666666,NO
169,357,0.006666666666666666,NO
170,76,0.006666666666666666,NO
171,83,0.006666666666666666,NO
172,51,0.006666666666666666,NO
173,151,0.006666666666666666,NO
174,55,0.006666666666666666,NO
175,25,0.006666666666666666,NO
176,29,0.006666666666666666,NO
177,37,0.006666666666666666,NO
178,180,0.006666666666666666,NO
179,98,0.003355704697986577,NO
180,215,0.006666666666666666,NO
181,38,0.006666666666666666,NO
182,92,0.006666666666666666,NO
183,158,0.006666666666666666,NO
184,27,0.006666666666666666,NO
185,140,0.006666666666666666,NO
186,117,0.006666666666666666,NO
187,74,0.006666666666666666,NO
188,74,0.006666666666666666,NO
189,273,0.006666666666666666,NO
190,214,0.006666666666666666,NO
191,85,0.006666666666666666,NO
192,108,0.006666666666666666,YES
193,130,0.006666666666666666,YES
194,163,0.006666666666666666,NO
195,49,0.006666666666666666,NO
196,123,0.006666666666666666,NO
197,92,0.006666666666666666,NO
198,100,0.006666666666666666,NO
199,42,0.006666666666666666,NO
200,39,0.006666666666666666,NO
201,53,0.006666666666666666,NO
202,204,0.006666666666666666,YES
203,72,0.006666666666666666,NO
204,99,0.006666666666666666,NO
205,34,0.006666666666666666,NO
206,22,0.006666666666666666,NO
207,31,0.006666666666666666,NO
208,98,0.003355704697986577,NO
209,36,0.006666666666666666,NO
210,1262,0.006666666666666666,NO
211,885,0.006666666666666666,NO
212,525,0.006666666666666666,NO
213,277,0.006666666666666666,NO
214,601,0.006666666666666666,NO
215,202,0.006666666666666666,NO
216,64,0.006666666666666666,NO
217,361,0.006666666666666666,NO
218,624,0.006666666666666666,NO
219,584,0.006666666666666666,YES
220,103,0.006666666666666666,NO
221,275,0.006666666666666666,NO
222,42,0.006666666666666666,NO
223,79,0.006666666666666666,NO
224,67,0.006666666666666666,NO
225,353,0.006666666666666666,YES
226,57,0.006666666666666666,NO
227,56,0.006666666666666666,NO
228,214,0.006666666666666666,NO
229,44,0.006666666666666666,NO
230,319,0.006666666666666666,NO
231,41,0.006666666666666666,NO
232,70,0.006666666666666666,NO
233,331,0.006666666666666666,NO
234,129,0.006666666666666666,NO
235,107,0.006666666666666666,NO
236,32,0.006666666666666666,NO
237,314,0.006666666666666666,NO
238,326,0.006666666666666666,YES
239,101,0.006666666666666666,NO
240,325,0.006666666666666666,NO
241,54,0.003355704697986577,NO
242,56,0.006666666666666666,NO
243,94,0.006666666666666666,NO
244,337,0.006666666666666666,NO
245,72,0.006666666666666666,NO
246,340,0.006666666666666666,YES
247,166,0.006666666666666666,NO
248,841,0.006666666666666666,NO
249,866,0.006666666666666666,NO
250,101,0.006666666666666666,NO
251,183,0.006666666666666666,NO
252,223,0.006666666666666666,NO
253,165,0.006666666666666666,NO
254,183,0.006666666666666666,NO
255,140,0.006666666666666666,NO
256,171,0.006666666666666666,NO
257,243,0.006666666666666666,NO
258,63,0.006666666666666666,NO
259,421,0.006666666666666666,NO
260,50,0.006666666666666666,NO
261,40,0.006666666666666666,NO
262,84,0.006666666666666666,NO
263,57,0.006666666666666666,NO
264,380,0.006666666666666666,NO
265,71,0.006666666666666666,NO
266,132,0.006666666666666666,NO
267,33,0.006666666666666666,NO
268,355,0.006666666666666666,NO
269,383,0.006666666666666666,NO
270,100,0.006666666666666666,NO
271,138,0.006666666666666666,NO
272,54,0.006666666666666666,NO
273,301,0.006666666666666666,NO
274,49,0.006666666666666666,NO
275,27,0.006666666666666666,NO
276,200,0.006666666666666666,NO
277,77,0.006666666666666666,NO
278,16883,0.006666666666666666,NO
279,58,0.006666666666666666,NO
280,846,0.006666666666666666,NO
281,551,0.006666666666666666,NO
282,152,0.006666666666666666,NO
283,72,0.006666666666666666,NO
284,268,0.006666666666666666,NO
285,47,0.006666666666666666,NO
286,192,0.006666666666666666,NO
287,75,0.006666666666666666,NO
288,52,0.006666666666666666,NO
289,101,0.006666666666666666,NO
290,83,0.006666666666666666,NO
291,88,0.006666666666666666,NO
292,62,0.006666666666666666,NO
293,153,0.006666666666666666,NO
294,48,0.006666666666666666,NO
295,47,0.006666666666666666,NO
296,58,0.006666666666666666,NO
297,139,0.006666666666666666,NO
298,37,0.006666666666666666,NO
299,59,0.006666666666666666,NO
300,109,0.006666666666666666,NO
301,104,0.006666666666666666,NO
302,28,0.006666666666666666,NO
303,77,0.006666666666666666,NO
304,39,0.006666666666666666,NO
305,624,0.006666666666666666,NO
306,126,0.006666666666666666,NO
307,63,0.006666666666666666,NO
308,358,0.006666666666666666,NO
309,54,0.006666666666666666,NO
310,694,0.006666666666666666,NO
