ID,Size,Predicted %,Actual value
0,35,4.447910403082636E-4,NO
1,388,4.447910403082636E-4,NO
2,84,6.334546224403883E-4,NO
3,70,6.334546224403883E-4,NO
4,92,4.447910403082636E-4,NO
5,89,4.447910403082636E-4,NO
6,63,4.447910403082636E-4,NO
7,51,4.447910403082636E-4,NO
8,147,4.447910403082636E-4,NO
9,179,5.369017351212489E-4,NO
10,284,0.0010282902944534777,NO
11,106,4.447910403082636E-4,NO
12,47,5.369017351212489E-4,NO
13,45,5.369017351212489E-4,NO
14,90,4.447910403082636E-4,NO
15,727,5.369017351212489E-4,NO
16,62,4.447910403082636E-4,NO
17,35,4.447910403082636E-4,NO
18,172,8.233982562390066E-4,NO
19,94,6.334546224403883E-4,NO
20,27,4.447910403082636E-4,NO
21,191,4.447910403082636E-4,NO
22,66,4.447910403082636E-4,NO
23,82,4.447910403082636E-4,NO
24,43,5.369017351212489E-4,NO
25,189,4.447910403082636E-4,NO
26,87,4.447910403082636E-4,NO
27,467,8.233982562390066E-4,NO
28,153,3.601619512087151E-4,YES
29,44,5.369017351212489E-4,NO
30,306,0.0010579593610340874,YES
31,50,4.447910403082636E-4,NO
32,437,4.447910403082636E-4,NO
33,74,4.447910403082636E-4,NO
34,62,4.447910403082636E-4,NO
35,48,4.447910403082636E-4,NO
36,46,4.447910403082636E-4,NO
37,577,6.334546224403883E-4,NO
38,90,5.369017351212489E-4,NO
39,109,7.304994218201804E-4,NO
40,92,5.369017351212489E-4,NO
41,56,4.447910403082636E-4,NO
42,74,6.334546224403883E-4,NO
43,31,4.447910403082636E-4,NO
44,28,4.447910403082636E-4,NO
45,4088,5.105788685622728E-4,NO
46,47,5.369017351212489E-4,NO
47,219,9.769129265088659E-4,NO
48,377,0.001045823344749013,NO
49,1242,9.436749569803692E-4,YES
50,125,8.900142352635477E-5,NO
51,183,4.447910403082636E-4,NO
52,58,4.447910403082636E-4,NO
53,778,3.601619512087151E-4,NO
54,42,4.447910403082636E-4,NO
55,45,5.369017351212489E-4,NO
56,648,6.334546224403883E-4,YES
57,91,4.447910403082636E-4,NO
58,143,4.447910403082636E-4,NO
59,106,5.369017351212489E-4,NO
60,62,6.334546224403883E-4,NO
61,142,4.447910403082636E-4,NO
62,111,7.304994218201804E-4,NO
63,129,7.304994218201804E-4,NO
64,24,5.369017351212489E-4,NO
65,422,0.0010048333787272276,NO
66,131,7.304994218201804E-4,NO
67,38,4.447910403082636E-4,NO
68,798,9.071683496648664E-4,NO
69,109,4.447910403082636E-4,NO
70,85,4.447910403082636E-4,NO
71,160,8.233982562390066E-4,NO
72,154,8.233982562390066E-4,NO
73,90,4.447910403082636E-4,NO
74,80,4.447910403082636E-4,YES
75,357,0.0010639383453645707,NO
76,155,4.447910403082636E-4,NO
77,271,4.447910403082636E-4,NO
78,86,4.447910403082636E-4,NO
79,466,3.601619512087151E-4,YES
80,134,7.304994218201804E-4,NO
81,27,4.447910403082636E-4,NO
82,111,4.447910403082636E-4,NO
83,159,8.233982562390066E-4,NO
84,64,4.447910403082636E-4,NO
85,37,4.447910403082636E-4,NO
86,162,8.233982562390066E-4,NO
87,43,4.447910403082636E-4,NO
88,664,4.447910403082636E-4,NO
89,74,4.447910403082636E-4,NO
90,48,4.447910403082636E-4,NO
91,260,4.447910403082636E-4,NO
92,978,6.334546224403883E-4,NO
93,45,4.447910403082636E-4,NO
94,582,4.447910403082636E-4,NO
95,358,0.0010639383453645707,NO
96,136,8.233982562390066E-4,NO
97,89,5.369017351212489E-4,NO
98,191,4.447910403082636E-4,NO
99,96,7.304994218201804E-4,NO
100,106,7.304994218201804E-4,NO
101,236,7.304994218201804E-4,NO
102,565,6.816238714992434E-4,NO
103,176,4.447910403082636E-4,NO
104,77,6.334546224403883E-4,NO
105,47,5.369017351212489E-4,NO
106,123,4.447910403082636E-4,NO
107,69,6.334546224403883E-4,NO
108,34,5.369017351212489E-4,NO
109,250,8.233982562390066E-4,NO
110,93,6.334546224403883E-4,NO
111,108,7.304994218201804E-4,NO
112,49,4.447910403082636E-4,NO
113,213,9.769129265088659E-4,NO
114,150,4.447910403082636E-4,NO
115,34,5.369017351212489E-4,NO
116,36,4.447910403082636E-4,NO
117,117,5.369017351212489E-4,NO
118,177,4.447910403082636E-4,NO
119,549,8.233982562390066E-4,NO
120,70,6.334546224403883E-4,NO
121,89,6.334546224403883E-4,NO
122,503,8.662470012313657E-4,YES
123,93,4.447910403082636E-4,NO
124,50,4.447910403082636E-4,NO
125,153,4.447910403082636E-4,YES
126,244,5.369017351212489E-4,NO
127,27,4.447910403082636E-4,NO
128,458,4.447910403082636E-4,NO
129,50,5.369017351212489E-4,NO
130,106,4.447910403082636E-4,NO
131,94,6.334546224403883E-4,NO
132,26,5.369017351212489E-4,NO
133,314,5.369017351212489E-4,NO
134,156,8.233982562390066E-4,NO
135,188,4.447910403082636E-4,NO
136,79,4.447910403082636E-4,NO
137,928,8.233982562390066E-4,NO
138,60,4.447910403082636E-4,NO
139,48,4.447910403082636E-4,NO
140,254,6.334546224403883E-4,NO
141,154,4.447910403082636E-4,NO
142,147,8.233982562390066E-4,NO
143,182,4.447910403082636E-4,NO
144,248,4.447910403082636E-4,NO
145,137,4.447910403082636E-4,NO
146,371,0.001045823344749013,NO
147,489,4.447910403082636E-4,NO
148,558,5.369017351212489E-4,NO
149,66,4.447910403082636E-4,NO
150,168,8.233982562390066E-4,NO
151,72,4.447910403082636E-4,NO
152,27,5.369017351212489E-4,NO
153,132,4.447910403082636E-4,NO
154,928,7.484318624225196E-5,NO
155,260,6.334546224403883E-4,NO
156,74,4.447910403082636E-4,NO
157,32,4.447910403082636E-4,NO
158,137,4.447910403082636E-4,NO
159,132,4.447910403082636E-4,NO
160,74,6.334546224403883E-4,NO
161,84,4.447910403082636E-4,NO
162,148,4.447910403082636E-4,NO
163,125,5.369017351212489E-4,NO
164,105,7.304994218201804E-4,NO
165,273,0.0010282902944534777,NO
