ID,Size,Predicted %,Actual value
0,68,0.5067857142857143,YES
1,115,0.17919261199958475,NO
2,329,0.17919261199958475,NO
3,35,0.17919261199958475,NO
4,77,0.775,NO
5,63,0.17919261199958475,NO
6,51,0.17919261199958475,NO
7,179,0.17919261199958475,NO
8,282,0.17919261199958475,NO
9,53,0.030666666666666665,NO
10,106,0.17919261199958475,NO
11,81,0.155,NO
12,47,0.17919261199958475,NO
13,45,0.17919261199958475,NO
14,90,0.17919261199958475,NO
15,860,0.56,YES
16,62,0.17919261199958475,NO
17,35,0.17919261199958475,NO
18,172,0.17919261199958475,NO
19,97,0.17919261199958475,NO
20,27,0.17919261199958475,NO
21,191,0.17919261199958475,NO
22,43,0.17919261199958475,NO
23,45,0.03,NO
24,63,0.315,NO
25,530,0.17919261199958475,NO
26,308,0.17919261199958475,YES
27,50,0.17919261199958475,NO
28,437,0.17919261199958475,NO
29,74,0.17919261199958475,NO
30,62,0.17919261199958475,NO
31,48,0.17919261199958475,NO
32,109,0.17919261199958475,YES
33,226,0.17919261199958475,NO
34,356,0.17919261199958475,NO
35,28,0.17919261199958475,NO
36,4088,0.17919261199958475,NO
37,47,0.17919261199958475,NO
38,1248,0.37,YES
39,128,0.17919261199958475,NO
40,877,0.0014285714285714286,YES
41,83,0.16,NO
42,849,0.23,YES
43,143,0.17919261199958475,NO
44,43,0.037222222222222226,NO
45,49,0.009000000000000001,NO
46,24,0.17919261199958475,NO
47,131,0.17919261199958475,NO
48,199,0.009000000000000001,NO
49,38,0.17919261199958475,NO
50,69,0.17919261199958475,NO
51,804,0.17919261199958475,NO
52,85,0.17919261199958475,NO
53,156,0.17919261199958475,NO
54,90,0.17919261199958475,NO
55,88,0.17919261199958475,YES
56,86,0.17919261199958475,NO
57,476,0.63,YES
58,134,0.17919261199958475,NO
59,27,0.17919261199958475,NO
60,39,0.17919261199958475,NO
61,37,0.17919261199958475,NO
62,162,0.17919261199958475,NO
63,76,0.17919261199958475,NO
64,666,0.17919261199958475,NO
65,189,0.77,NO
66,263,0.17919261199958475,YES
67,1059,0.775,YES
68,45,0.17919261199958475,NO
69,839,0.31,NO
70,358,0.17919261199958475,NO
71,136,0.0014285714285714286,YES
72,106,0.17919261199958475,NO
73,237,0.17919261199958475,NO
74,565,0.17919261199958475,YES
75,77,0.0014285714285714286,NO
76,69,0.17919261199958475,NO
77,34,0.17919261199958475,NO
78,25,0.17919261199958475,NO
79,73,0.17919261199958475,NO
80,624,0.17919261199958475,NO
81,108,0.17919261199958475,NO
82,49,0.17919261199958475,NO
83,213,0.17919261199958475,NO
84,47,0.17919261199958475,NO
85,34,0.17919261199958475,NO
86,117,0.17919261199958475,NO
87,63,0.315,NO
88,70,0.17919261199958475,NO
89,517,0.17919261199958475,YES
90,94,0.17919261199958475,NO
91,244,0.17919261199958475,NO
92,27,0.17919261199958475,NO
93,47,0.17919261199958475,NO
94,50,0.17919261199958475,NO
95,424,0.155,YES
96,314,0.6989285714285713,YES
97,90,0.5075,YES
98,175,0.55,NO
99,50,0.6384404761904762,NO
100,157,0.17919261199958475,NO
101,248,0.17919261199958475,NO
102,371,0.17919261199958475,NO
103,491,0.17919261199958475,NO
104,180,0.17919261199958475,NO
105,27,0.17919261199958475,NO
106,64,0.17919261199958475,NO
107,72,0.7216666666666667,NO
108,74,0.17919261199958475,NO
109,32,0.17919261199958475,NO
110,138,0.0014285714285714286,NO
111,148,0.87,YES
112,74,0.17919261199958475,YES
113,86,0.0014285714285714286,NO
114,148,0.0014285714285714286,NO
115,125,0.17919261199958475,NO
116,105,0.17919261199958475,NO
117,271,0.0014285714285714286,YES
118,68,0.17919261199958475,NO
119,358,0.17919261199958475,NO
120,83,0.17919261199958475,NO
121,51,0.17919261199958475,NO
122,29,0.17919261199958475,NO
123,37,0.17919261199958475,NO
124,204,0.9,NO
125,98,0.17919261199958475,NO
126,135,0.17919261199958475,NO
127,92,0.17919261199958475,NO
128,117,0.17919261199958475,NO
129,117,0.17919261199958475,NO
130,74,0.17919261199958475,NO
131,74,0.17919261199958475,NO
132,108,0.17919261199958475,YES
133,224,0.7751666666666667,NO
134,49,0.17919261199958475,NO
135,123,0.17919261199958475,NO
136,100,0.17919261199958475,NO
137,53,0.17919261199958475,NO
138,266,0.17919261199958475,YES
139,72,0.17919261199958475,NO
140,27,0.17919261199958475,NO
141,98,0.17919261199958475,NO
142,36,0.17919261199958475,NO
143,979,0.17919261199958475,NO
144,535,0.17919261199958475,NO
145,202,0.17919261199958475,NO
146,310,0.625,YES
147,79,0.17919261199958475,NO
148,67,0.17919261199958475,NO
149,264,0.17919261199958475,NO
150,44,0.17919261199958475,NO
151,319,0.17919261199958475,NO
152,41,0.17919261199958475,NO
153,163,0.17919261199958475,NO
154,70,0.17919261199958475,NO
155,55,0.775,NO
156,129,0.17919261199958475,NO
157,78,0.7466666666666667,YES
158,56,0.17919261199958475,NO
159,107,0.17919261199958475,NO
160,55,0.034666666666666665,NO
161,69,0.55,NO
162,32,0.17919261199958475,NO
163,327,0.17919261199958475,YES
164,50,0.009000000000000001,NO
165,343,0.17919261199958475,NO
166,72,0.17919261199958475,NO
167,343,0.17919261199958475,YES
168,867,0.17919261199958475,NO
169,183,0.17919261199958475,NO
170,223,0.17919261199958475,NO
171,45,0.03,NO
172,194,0.0014285714285714286,NO
173,165,0.17919261199958475,NO
174,183,0.17919261199958475,NO
175,171,0.17919261199958475,NO
176,257,0.17919261199958475,NO
177,63,0.17919261199958475,NO
178,40,0.17919261199958475,NO
179,164,0.17919261199958475,NO
180,57,0.17919261199958475,NO
181,380,0.17919261199958475,NO
182,71,0.17919261199958475,NO
183,261,0.17919261199958475,NO
184,179,0.17919261199958475,NO
185,2009,0.17919261199958475,NO
186,100,0.17919261199958475,NO
187,141,0.17919261199958475,NO
188,54,0.17919261199958475,NO
189,184,0.17919261199958475,NO
190,474,0.68,YES
191,49,0.17919261199958475,NO
192,200,0.17919261199958475,NO
193,94,0.17919261199958475,NO
194,77,0.17919261199958475,NO
195,16883,0.17919261199958475,NO
196,867,0.8,YES
197,106,0.17919261199958475,NO
198,152,0.17919261199958475,NO
199,72,0.17919261199958475,NO
200,373,0.85,NO
201,75,0.17919261199958475,NO
202,52,0.17919261199958475,NO
203,86,0.17919261199958475,NO
204,88,0.17919261199958475,YES
205,62,0.17919261199958475,NO
206,153,0.17919261199958475,NO
207,76,0.07,NO
208,47,0.17919261199958475,NO
209,53,0.17919261199958475,NO
210,151,0.17919261199958475,NO
211,37,0.17919261199958475,NO
212,41,0.01,NO
213,677,0.17919261199958475,NO
214,104,0.17919261199958475,NO
215,77,0.17919261199958475,NO
216,39,0.17919261199958475,NO
217,185,0.17919261199958475,NO
218,51,0.17919261199958475,NO
219,126,0.17919261199958475,YES
220,63,0.17919261199958475,NO
221,390,0.0014285714285714286,NO
222,84,0.17919261199958475,NO
223,70,0.17919261199958475,NO
224,92,0.0014285714285714286,NO
225,89,0.17919261199958475,NO
226,147,0.17919261199958475,NO
227,295,0.17919261199958475,NO
228,83,0.01592857142857143,NO
229,99,0.23,NO
230,66,0.17919261199958475,NO
231,82,0.0014285714285714286,NO
232,205,0.1778333333333333,YES
233,101,0.17919261199958475,NO
234,87,0.0014285714285714286,NO
235,166,0.17919261199958475,NO
236,44,0.17919261199958475,NO
237,65,0.17919261199958475,NO
238,46,0.17919261199958475,NO
239,637,0.61,NO
240,90,0.17919261199958475,NO
241,876,0.17919261199958475,NO
242,92,0.17919261199958475,NO
243,547,0.6,YES
244,56,0.17919261199958475,NO
245,74,0.17919261199958475,NO
246,31,0.03,NO
247,31,0.17919261199958475,NO
248,221,0.17919261199958475,NO
249,377,0.17919261199958475,NO
250,183,0.17919261199958475,NO
251,58,0.17919261199958475,NO
252,60,0.17919261199958475,NO
253,42,0.17919261199958475,NO
254,45,0.17919261199958475,NO
255,84,0.17919261199958475,NO
256,167,0.16,YES
257,62,0.17919261199958475,NO
258,61,0.17919261199958475,NO
259,148,0.17919261199958475,NO
260,335,0.26,YES
261,111,0.17919261199958475,NO
262,129,0.17919261199958475,NO
263,422,0.0014285714285714286,YES
264,109,0.17919261199958475,NO
265,160,0.17919261199958475,NO
266,362,0.13183333333333333,YES
267,155,0.17919261199958475,NO
268,274,0.01,YES
269,111,0.17919261199958475,NO
270,31,0.17919261199958475,NO
271,159,0.17919261199958475,NO
272,64,0.17919261199958475,NO
273,131,0.49,NO
274,43,0.17919261199958475,NO
275,96,0.24333333333333335,NO
276,74,0.17919261199958475,NO
277,48,0.17919261199958475,NO
278,89,0.17919261199958475,NO
279,191,0.17919261199958475,NO
280,96,0.17919261199958475,NO
281,346,0.17919261199958475,NO
282,47,0.17919261199958475,NO
283,123,0.17919261199958475,NO
284,252,0.17919261199958475,NO
285,132,0.0014285714285714286,NO
286,93,0.17919261199958475,NO
287,323,0.17919261199958475,NO
288,101,0.17919261199958475,NO
289,36,0.17919261199958475,NO
290,182,0.17919261199958475,NO
291,550,0.17919261199958475,NO
292,89,0.17919261199958475,NO
293,50,0.17919261199958475,NO
294,190,0.3,NO
295,152,0.17919261199958475,NO
296,142,0.17919261199958475,NO
297,461,0.01,YES
298,512,0.17919261199958475,NO
299,106,0.17919261199958475,NO
300,97,0.17919261199958475,NO
301,26,0.17919261199958475,NO
302,156,0.17919261199958475,NO
303,48,0.17919261199958475,NO
304,254,0.17919261199958475,NO
305,69,0.55,NO
306,147,0.17919261199958475,NO
307,207,0.29,YES
308,152,0.0,NO
309,68,0.01,YES
310,182,0.6989285714285713,NO
311,72,0.17919261199958475,NO
312,90,0.86,NO
313,73,0.6551666666666667,NO
314,132,0.17919261199958475,NO
315,1008,0.13183333333333333,YES
316,262,0.0014285714285714286,NO
317,752,0.17919261199958475,NO
318,174,0.0014285714285714286,NO
319,1038,0.17919261199958475,NO
320,72,0.7216666666666667,NO
321,76,0.17919261199958475,NO
322,151,0.17919261199958475,NO
323,657,0.17919261199958475,NO
324,187,0.17919261199958475,NO
325,55,0.17919261199958475,NO
326,25,0.17919261199958475,NO
327,215,0.0014285714285714286,NO
328,38,0.17919261199958475,NO
329,104,0.17919261199958475,NO
330,211,0.01,NO
331,27,0.17919261199958475,NO
332,160,0.17919261199958475,YES
333,168,0.17919261199958475,NO
334,275,0.01,YES
335,214,0.17919261199958475,NO
336,85,0.17919261199958475,NO
337,130,0.17919261199958475,YES
338,872,0.17919261199958475,NO
339,566,0.55,NO
340,92,0.17919261199958475,NO
341,42,0.17919261199958475,NO
342,39,0.17919261199958475,NO
343,99,0.17919261199958475,NO
344,34,0.17919261199958475,NO
345,22,0.17919261199958475,NO
346,31,0.17919261199958475,NO
347,1263,0.17919261199958475,NO
348,277,0.17919261199958475,NO
349,618,0.165,YES
350,60,0.17919261199958475,NO
351,64,0.17919261199958475,NO
352,387,0.1,YES
353,372,0.75,NO
354,421,0.17919261199958475,NO
355,55,0.034666666666666665,NO
356,628,0.17919261199958475,YES
357,103,0.17919261199958475,NO
358,42,0.17919261199958475,NO
359,354,0.17919261199958475,YES
360,58,0.17919261199958475,NO
361,56,0.17919261199958475,NO
362,214,0.17919261199958475,NO
363,1126,0.17919261199958475,NO
364,332,0.17919261199958475,NO
365,83,0.17919261199958475,NO
366,319,0.17919261199958475,YES
367,352,0.17919261199958475,YES
368,101,0.17919261199958475,NO
369,54,0.17919261199958475,NO
370,476,0.17919261199958475,NO
371,56,0.17919261199958475,NO
372,76,0.765,NO
373,94,0.17919261199958475,NO
374,61,0.17919261199958475,NO
375,167,0.17919261199958475,NO
376,842,0.17919261199958475,NO
377,101,0.17919261199958475,NO
378,84,0.17919261199958475,NO
379,40,0.0,NO
380,140,0.17919261199958475,NO
381,573,0.17919261199958475,NO
382,422,0.17919261199958475,NO
383,50,0.17919261199958475,NO
384,84,0.17919261199958475,NO
385,132,0.17919261199958475,NO
386,33,0.17919261199958475,NO
387,77,0.17919261199958475,NO
388,355,0.17919261199958475,NO
389,382,0.17919261199958475,NO
390,444,0.17919261199958475,NO
391,27,0.17919261199958475,NO
392,58,0.0014285714285714286,NO
393,863,0.17919261199958475,NO
394,39,0.0,NO
395,47,0.17919261199958475,NO
396,204,0.66,YES
397,104,0.17919261199958475,NO
398,33,0.17919261199958475,NO
399,28,0.0,NO
400,59,0.17919261199958475,NO
401,103,0.23,NO
402,118,0.17919261199958475,YES
403,28,0.17919261199958475,NO
404,624,0.17919261199958475,NO
405,90,0.17919261199958475,NO
406,397,0.01,YES
407,54,0.17919261199958475,NO
408,1118,0.8,YES
409,74,0.17919261199958475,NO
410,64,0.17919261199958475,NO
