ID,Size,Predicted %,Actual value
0,66,0.32,YES
1,126,0.38,NO
2,63,0.32,NO
3,64,0.32,NO
4,129,0.48,NO
5,78,0.33,NO
6,53,0.14,NO
7,208,0.88,NO
8,84,0.39,NO
9,26,0.4,NO
10,67,0.32,NO
11,41,0.15,NO
12,109,0.16,NO
13,41,0.15,NO
14,40,0.23,NO
15,73,0.39,NO
16,37,0.15,NO
17,650,0.77,NO
18,246,0.88,YES
19,189,0.73,NO
20,144,0.68,NO
21,368,0.88,NO
22,219,0.73,YES
23,84,0.38,NO
24,175,0.39,NO
25,37,0.15,NO
26,89,0.39,NO
27,135,0.51,YES
28,37,0.15,NO
29,214,0.88,YES
30,489,0.86,NO
31,54,0.15,NO
32,86,0.28,NO
33,42,0.15,NO
34,55,0.09,NO
35,127,0.19,NO
36,121,0.52,YES
37,54,0.39,NO
38,42,0.21,NO
39,39,0.45,NO
40,75,0.57,NO
41,264,0.74,NO
42,311,0.85,NO
43,445,0.76,YES
44,36,0.1,NO
45,42,0.15,NO
46,125,0.46,NO
47,43,0.15,NO
48,185,0.73,NO
49,233,0.71,YES
50,203,0.78,NO
51,90,0.52,NO
52,66,0.32,NO
53,75,0.43,NO
54,204,0.75,NO
55,74,0.43,NO
56,43,0.41,NO
57,99,0.16,NO
58,120,0.43,NO
59,73,0.58,NO
60,73,0.39,NO
61,103,0.28,NO
62,288,0.87,NO
63,586,0.68,YES
64,121,0.52,NO
65,111,0.51,YES
66,152,0.59,NO
67,144,0.56,NO
68,101,0.42,NO
69,102,0.4,NO
70,40,0.4,NO
71,225,0.75,NO
72,103,0.16,NO
73,32,0.15,NO
74,250,0.88,NO
75,84,0.13,NO
76,170,0.73,NO
77,165,0.71,NO
78,102,0.4,NO
79,189,0.77,NO
80,72,0.57,NO
81,89,0.16,NO
82,143,0.56,NO
83,319,0.75,NO
84,19,0.15,NO
85,32,0.16,NO
86,281,0.7,NO
87,69,0.32,NO
88,75,0.39,NO
89,167,0.76,YES
90,28,0.15,NO
91,185,0.51,NO
92,97,0.22,NO
93,44,0.15,NO
94,88,0.16,YES
95,48,0.15,NO
96,28,0.15,NO
97,269,0.47,NO
98,31,0.15,NO
99,32,0.15,NO
100,215,0.74,NO
101,439,0.76,YES
102,149,0.56,NO
103,156,0.63,NO
104,34,0.39,NO
105,135,0.51,YES
106,28,0.41,NO
107,48,0.15,NO
108,68,0.47,NO
109,66,0.32,NO
110,157,0.65,YES
111,65,0.33,NO
112,166,0.75,NO
113,469,0.8,NO
114,27,0.35,NO
115,38,0.35,NO
116,29,0.15,NO
117,110,0.38,NO
118,50,0.15,NO
119,159,0.52,YES
120,39,0.15,NO
121,19,0.15,NO
122,193,0.8,NO
123,47,0.34,NO
124,52,0.06,NO
125,35,0.11,NO
126,56,0.34,NO
127,67,0.32,NO
128,345,0.84,NO
129,382,0.88,NO
130,52,0.15,NO
131,289,0.87,YES
132,45,0.15,NO
133,52,0.15,NO
134,577,0.77,NO
135,30,0.15,NO
136,55,0.37,NO
137,57,0.15,NO
138,28,0.15,NO
139,63,0.47,NO
140,119,0.3,NO
141,41,0.15,NO
142,74,0.43,NO
143,178,0.87,NO
144,30,0.15,NO
145,396,0.75,NO
146,41,0.33,NO
147,109,0.47,NO
148,208,0.75,YES
149,57,0.32,NO
150,37,0.15,NO
151,165,0.67,NO
152,94,0.16,NO
153,70,0.58,NO
154,483,0.93,NO
155,113,0.49,NO
156,46,0.15,YES
157,39,0.15,NO
158,62,0.47,NO
159,149,0.56,NO
160,100,0.16,NO
161,55,0.39,NO
162,28,0.15,NO
163,133,0.41,NO
164,252,0.77,YES
165,52,0.06,NO
166,41,0.15,NO
167,57,0.34,NO
168,73,0.15,YES
169,40,0.39,NO
170,32,0.15,NO
171,67,0.39,NO
172,162,0.75,NO
173,161,0.35,YES
174,33,0.15,NO
175,87,0.16,NO
176,81,0.24,NO
