ID,Size,Predicted %,Actual value
0,66,0.13,NO
1,107,0.26,NO
2,63,0.13,NO
3,110,0.26,NO
4,75,0.13,NO
5,58,0.13,NO
6,208,0.66,NO
7,42,0.13,NO
8,45,0.13,NO
9,82,0.13,NO
10,31,0.13,NO
11,157,0.48,NO
12,66,0.13,NO
13,40,0.13,NO
14,71,0.13,NO
15,36,0.13,NO
16,594,0.66,NO
17,245,0.55,NO
18,130,0.55,NO
19,40,0.13,NO
20,93,0.13,NO
21,36,0.13,NO
22,123,0.48,NO
23,36,0.13,NO
24,214,0.48,YES
25,420,0.48,NO
26,609,0.48,NO
27,41,0.13,NO
28,33,0.13,NO
29,50,0.13,NO
30,41,0.13,NO
31,72,0.13,NO
32,311,0.66,NO
33,35,0.13,NO
34,448,0.66,NO
35,40,0.13,NO
36,109,0.26,NO
37,115,0.48,NO
38,223,0.48,NO
39,102,0.13,NO
40,221,0.48,NO
41,235,0.48,NO
42,177,0.48,NO
43,66,0.13,NO
44,202,0.48,NO
45,74,0.13,NO
46,96,0.13,NO
47,72,0.13,NO
48,75,0.13,NO
49,89,0.13,NO
50,285,0.66,NO
51,539,0.48,NO
52,167,0.48,NO
53,40,0.2,NO
54,65,0.13,NO
55,139,0.48,NO
56,98,0.13,NO
57,75,0.13,NO
58,87,0.13,NO
59,40,0.13,NO
60,27,0.13,NO
61,40,0.13,NO
62,208,0.55,NO
63,93,0.13,NO
64,32,0.13,NO
65,235,0.48,NO
66,94,0.2,NO
67,144,0.48,NO
68,102,0.13,NO
69,91,0.13,NO
70,72,0.13,NO
71,85,0.13,NO
72,121,0.48,NO
73,318,0.48,NO
74,61,0.13,NO
75,272,0.55,NO
76,68,0.13,NO
77,74,0.13,NO
78,193,0.55,NO
79,43,0.13,NO
80,87,0.2,YES
81,63,0.13,NO
82,28,0.13,NO
83,32,0.13,NO
84,448,0.48,NO
85,136,0.48,NO
86,135,0.55,NO
87,53,0.13,NO
88,59,0.13,NO
89,62,0.13,NO
90,453,0.55,NO
91,66,0.13,NO
92,29,0.13,NO
93,49,0.13,NO
94,50,0.13,NO
95,143,0.48,NO
96,38,0.13,NO
97,194,0.48,NO
98,85,0.13,NO
99,151,0.55,NO
100,54,0.2,NO
101,95,0.13,NO
102,63,0.13,NO
103,46,0.13,NO
104,377,0.48,NO
