ID,Size,Predicted %,Actual value
0,210,0.39,NO
1,117,0.02,NO
2,45,0.0,NO
3,53,0.04,NO
4,130,0.62,NO
5,26,0.0,NO
6,109,0.04,YES
7,308,0.57,NO
8,220,0.55,NO
9,172,0.13,NO
10,94,0.41,NO
11,37,0.0,NO
12,30,0.12,NO
13,36,0.0,NO
14,62,0.3358333333333333,NO
15,49,0.21183333333333332,NO
16,166,0.44,NO
17,79,0.75,NO
18,58,0.06,NO
19,31,0.0,NO
20,47,0.15599999999999997,NO
21,31,0.0,NO
22,35,0.0,NO
23,90,0.66,NO
24,89,0.68,NO
25,71,0.2,NO
26,31,0.15,NO
27,70,0.7075,NO
28,47,0.4976666666666668,NO
29,136,0.41,YES
30,71,0.3775,NO
31,155,0.42,NO
32,89,0.78,NO
33,97,0.64,NO
34,35,0.08,NO
35,30,0.0,NO
36,38,0.01,NO
37,46,0.53,NO
38,132,0.59,NO
39,47,0.4976666666666668,NO
40,193,0.49,NO
41,95,0.5,NO
42,122,0.19,NO
43,52,0.25999999999999995,NO
44,32,0.0,NO
45,117,0.02,NO
46,308,0.14,NO
47,41,0.005,NO
48,134,0.44,NO
49,82,0.02,NO
50,101,0.08333333333333333,NO
51,461,0.11,NO
52,42,0.0,NO
53,97,0.04,NO
54,85,0.01,NO
55,67,0.13,NO
56,51,0.12516666666666665,NO
57,46,0.09699999999999996,NO
58,43,0.0,NO
59,229,0.15,YES
60,262,0.31,NO
61,103,0.07,NO
62,61,0.05,NO
63,110,0.57,NO
64,32,0.0,NO
65,36,0.0,NO
66,101,0.08333333333333333,NO
67,108,0.07,NO
68,126,0.21,NO
69,35,0.0,NO
70,42,0.0,NO
71,96,0.5,NO
72,25,0.0,NO
73,65,0.05,NO
74,111,0.04,NO
75,166,0.69,YES
76,60,0.06,NO
77,107,0.58,NO
78,107,0.07,NO
79,66,0.018333333333333337,NO
80,35,0.0,NO
81,46,0.09699999999999996,NO
82,41,0.03,NO
83,83,0.05,NO
84,33,0.07,NO
85,220,0.73,NO
86,59,0.07,NO
87,77,0.3675,NO
88,217,0.41,NO
89,27,0.0,NO
90,92,0.12,NO
91,670,0.78,NO
92,46,0.09699999999999996,NO
93,34,0.0,NO
94,45,0.33,NO
95,92,0.43,NO
96,69,0.02,NO
97,25,0.0,NO
98,46,0.08800000000000001,YES
99,39,0.16,NO
100,85,0.39,NO
101,105,0.16,NO
102,51,0.4891666666666668,NO
103,103,0.09,NO
104,160,0.57,NO
105,104,0.43,NO
106,31,0.15,NO
107,45,0.0,NO
108,37,0.0,NO
109,49,0.21183333333333332,NO
110,105,0.27,NO
111,66,0.5475,NO
112,25,0.0,NO
113,309,0.48,YES
114,254,0.07,NO
115,79,0.75,NO
116,479,0.09,NO
117,105,0.16,NO
118,31,0.15,NO
119,162,0.47,NO
120,72,0.19,NO
121,80,0.45,NO
122,138,0.32,NO
123,273,0.14,NO
124,78,0.14,NO
125,39,0.16,NO
126,97,0.04,NO
127,170,0.51,NO
128,31,0.0,NO
129,322,0.44,NO
130,83,0.05,NO
131,43,0.27,NO
132,83,0.05,NO
133,62,0.56,NO
134,105,0.27,NO
