ID,Size,Predicted %,Actual value
0,66,0.16666666666666666,NO
1,107,0.16666666666666666,NO
2,63,0.16666666666666666,NO
3,110,0.16666666666666666,NO
4,75,0.16666666666666666,NO
5,58,0.16666666666666666,NO
6,208,0.16666666666666666,NO
7,42,0.16666666666666666,NO
8,45,0.16666666666666666,NO
9,82,0.16666666666666666,NO
10,31,0.16666666666666666,NO
11,157,0.16666666666666666,NO
12,66,0.16666666666666666,NO
13,40,0.16666666666666666,NO
14,71,0.16666666666666666,NO
15,36,0.16666666666666666,NO
16,594,0.16666666666666666,NO
17,245,0.16666666666666666,NO
18,130,0.16666666666666666,NO
19,40,0.16666666666666666,NO
20,93,0.16666666666666666,NO
21,36,0.16666666666666666,NO
22,123,0.16666666666666666,NO
23,36,0.16666666666666666,NO
24,214,0.16666666666666666,YES
25,420,0.16666666666666666,NO
26,609,0.16666666666666666,NO
27,41,0.16666666666666666,NO
28,33,0.16666666666666666,NO
29,50,0.16666666666666666,NO
30,41,0.16666666666666666,NO
31,72,0.16666666666666666,NO
32,311,0.16666666666666666,NO
33,35,0.16666666666666666,NO
34,448,0.8333333333333334,NO
35,40,0.16666666666666666,NO
36,109,0.16666666666666666,NO
37,115,0.16666666666666666,NO
38,223,0.16666666666666666,NO
39,102,0.16666666666666666,NO
40,221,0.16666666666666666,NO
41,235,0.16666666666666666,NO
42,177,0.16666666666666666,NO
43,66,0.16666666666666666,NO
44,202,0.16666666666666666,NO
45,74,0.16666666666666666,NO
46,96,0.16666666666666666,NO
47,72,0.16666666666666666,NO
48,75,0.16666666666666666,NO
49,89,0.16666666666666666,NO
50,285,0.16666666666666666,NO
51,539,0.16666666666666666,NO
52,167,0.16666666666666666,NO
53,40,0.16666666666666666,NO
54,65,0.16666666666666666,NO
55,139,0.16666666666666666,NO
56,98,0.16666666666666666,NO
57,75,0.16666666666666666,NO
58,87,0.16666666666666666,NO
59,40,0.16666666666666666,NO
60,27,0.16666666666666666,NO
61,40,0.16666666666666666,NO
62,208,0.16666666666666666,NO
63,93,0.16666666666666666,NO
64,32,0.16666666666666666,NO
65,235,0.16666666666666666,NO
66,94,0.16666666666666666,NO
67,144,0.16666666666666666,NO
68,102,0.16666666666666666,NO
69,91,0.16666666666666666,NO
70,72,0.16666666666666666,NO
71,85,0.16666666666666666,NO
72,121,0.16666666666666666,NO
73,318,0.16666666666666666,NO
74,61,0.16666666666666666,NO
75,272,0.16666666666666666,NO
76,68,0.16666666666666666,NO
77,74,0.16666666666666666,NO
78,193,0.16666666666666666,NO
79,43,0.16666666666666666,NO
80,87,0.16666666666666666,YES
81,63,0.16666666666666666,NO
82,28,0.16666666666666666,NO
83,32,0.16666666666666666,NO
84,448,0.16666666666666666,NO
85,136,0.16666666666666666,NO
86,135,0.16666666666666666,NO
87,53,0.16666666666666666,NO
88,59,0.16666666666666666,NO
89,62,0.16666666666666666,NO
90,453,0.16666666666666666,NO
91,66,0.16666666666666666,NO
92,29,0.16666666666666666,NO
93,49,0.16666666666666666,NO
94,50,0.16666666666666666,NO
95,143,0.16666666666666666,NO
96,38,0.16666666666666666,NO
97,194,0.16666666666666666,NO
98,85,0.16666666666666666,NO
99,151,0.16666666666666666,NO
100,54,0.16666666666666666,NO
101,95,0.16666666666666666,NO
102,63,0.16666666666666666,NO
103,46,0.16666666666666666,NO
104,377,0.16666666666666666,NO
105,52,0.16666666666666666,NO
106,287,0.16666666666666666,NO
107,52,0.16666666666666666,NO
108,35,0.16666666666666666,NO
109,30,0.16666666666666666,NO
110,46,0.16666666666666666,NO
111,172,0.16666666666666666,NO
112,140,0.16666666666666666,NO
113,28,0.16666666666666666,NO
114,151,0.16666666666666666,NO
115,75,0.16666666666666666,NO
116,181,0.16666666666666666,NO
117,445,0.16666666666666666,NO
118,114,0.16666666666666666,NO
119,215,0.16666666666666666,YES
120,59,0.16666666666666666,NO
121,101,0.16666666666666666,NO
122,168,0.16666666666666666,NO
123,94,0.16666666666666666,NO
124,69,0.16666666666666666,NO
125,483,0.16666666666666666,NO
126,45,0.16666666666666666,NO
127,72,0.16666666666666666,NO
128,100,0.16666666666666666,NO
129,112,0.16666666666666666,NO
130,264,0.16666666666666666,NO
131,40,0.16666666666666666,NO
132,56,0.16666666666666666,NO
133,46,0.16666666666666666,NO
134,32,0.16666666666666666,NO
135,32,0.16666666666666666,NO
136,53,0.16666666666666666,NO
137,144,0.16666666666666666,NO
138,33,0.16666666666666666,NO
139,353,0.16666666666666666,NO
140,86,0.16666666666666666,NO
141,79,0.16666666666666666,NO
142,112,0.16666666666666666,NO
143,31,0.16666666666666666,NO
144,49,0.16666666666666666,NO
145,49,0.16666666666666666,NO
146,146,0.16666666666666666,NO
147,19,0.16666666666666666,NO
148,156,0.16666666666666666,NO
149,41,0.16666666666666666,NO
150,86,0.16666666666666666,NO
151,152,0.16666666666666666,NO
152,216,0.16666666666666666,NO
153,111,0.16666666666666666,NO
154,110,0.16666666666666666,NO
155,83,0.16666666666666666,NO
156,56,0.16666666666666666,NO
157,40,0.16666666666666666,NO
158,40,0.16666666666666666,NO
159,102,0.16666666666666666,NO
160,100,0.16666666666666666,NO
161,39,0.16666666666666666,NO
162,90,0.16666666666666666,NO
163,40,0.16666666666666666,NO
164,111,0.16666666666666666,NO
165,254,0.16666666666666666,NO
166,69,0.16666666666666666,NO
167,31,0.16666666666666666,NO
168,48,0.16666666666666666,NO
169,39,0.16666666666666666,NO
170,48,0.16666666666666666,NO
