ID,Size,Predicted %,Actual value
0,210,0.026724274821673312,NO
1,143,0.030244233110992013,NO
2,40,0.020392612608677984,NO
3,229,0.9974121586111627,NO
4,48,0.04305293633713612,NO
5,76,0.02411418197343217,NO
6,41,0.015159549603326071,NO
7,34,0.015218618802814901,NO
8,130,0.022778660918562184,NO
9,26,0.015343288352078606,NO
10,119,0.02849609719330988,YES
11,335,0.1396254890335368,NO
12,215,0.03611625641381722,NO
13,99,0.05130617757688107,NO
14,63,0.015172365690636505,NO
15,63,0.023961643075514544,NO
16,42,0.015159549603326071,NO
17,33,0.019961358176532402,NO
18,30,0.020746143727025785,NO
19,65,0.015191386960253747,NO
20,61,0.015156587397468878,NO
21,49,0.01512606458120602,NO
22,64,0.020146639422250985,NO
23,25,0.0187824920881878,NO
24,32,0.015244834133870438,NO
25,166,0.02023269107796451,NO
26,79,0.015374432083956802,NO
27,31,0.015274338073430507,NO
28,47,0.0151296069175771,NO
29,35,0.015218618802814901,NO
30,63,0.019653749476928165,NO
31,67,0.015213663170996658,NO
32,123,0.04177693870326894,NO
33,77,0.015335629093533934,NO
34,45,0.019393420871439138,NO
35,70,0.015239208346425523,NO
36,50,0.01512606458120602,NO
37,153,0.019003442577813497,YES
38,87,0.05323095103504475,NO
39,99,0.7465952596736944,YES
40,90,0.015619573370744742,NO
41,70,0.015239208346425523,NO
42,218,0.04480607606780497,NO
43,155,0.0250012017927998,NO
44,89,0.015619573370744742,NO
45,93,0.020726902701173354,NO
46,32,0.015244834133870438,NO
47,159,0.02506771555188972,NO
48,23,0.015382778279334106,NO
49,60,0.015156587397468878,NO
50,193,0.02377976831320564,NO
51,167,0.04633475075218335,NO
52,123,0.022408345624268546,NO
53,50,0.01512606458120602,NO
54,57,0.015134722105426943,NO
55,32,0.015244834133870438,NO
56,96,0.01580872408545666,NO
57,66,0.015191386960253747,NO
58,51,0.019919767455383892,NO
59,59,0.16722961917770784,NO
60,309,0.08518628026788433,NO
61,77,0.015335629093533934,NO
62,425,0.9999999999999958,YES
63,44,0.015146344173826702,NO
64,62,0.015172365690636505,NO
65,32,0.015244834133870438,YES
66,42,0.015159549603326071,NO
67,40,0.015175989952851774,NO
68,53,0.023558083961638655,NO
69,76,0.015335629093533934,NO
70,52,0.04801739881895565,NO
71,100,0.015952997552323597,NO
72,57,0.015134722105426943,NO
73,40,0.015175989952851774,NO
74,23,0.015382778279334106,NO
75,361,0.9967726850899721,NO
76,108,0.016286861311000784,NO
77,143,0.018302296931438828,YES
78,67,0.03461536186939105,NO
79,35,0.015218618802814901,NO
80,216,0.11625941372793804,NO
81,128,0.531743760715716,NO
82,44,0.015146344173826702,NO
83,375,0.9153966695635734,NO
