ID,Size,Predicted %,Actual value
0,124,0.010447789862381271,NO
1,195,0.014532022701287225,NO
2,48,0.009330211389506763,NO
3,81,0.009504784890683056,NO
4,96,0.009734839563992822,NO
5,73,0.009420695223580694,NO
6,26,0.009459782707563702,NO
7,77,0.00945987636668676,NO
8,47,0.009331787316438859,NO
9,96,0.009734839563992822,NO
10,640,0.946749655631096,NO
11,641,0.9479901042514697,NO
12,425,0.37853675284154426,NO
13,49,0.009328904647624724,NO
14,30,0.009421558210463202,NO
15,268,0.0726519928307191,NO
16,143,0.011171803140424263,NO
17,68,0.00938255685262462,NO
18,201,0.015083599940300445,NO
19,588,0.9977044770244508,NO
20,49,0.009328904647624724,NO
21,113,0.010121227424221592,NO
22,81,0.009504784890683056,NO
23,47,0.009331787316438859,NO
24,70,0.0270320133047158,NO
25,44,0.009339115109975408,NO
26,61,0.009345801329008283,NO
27,127,0.010548846031315161,NO
28,222,0.017420095118869848,YES
29,39,0.009359142593210815,NO
30,60,0.027026223149936517,YES
31,61,0.009345801329008283,NO
32,286,0.030232898928901124,NO
33,521,0.998346285851338,NO
34,42,0.00934576696792558,NO
35,156,0.011803639248627132,NO
36,80,0.843839675250482,NO
37,134,0.010803506037764572,NO
38,157,0.011855487197179871,YES
39,43,0.009342250902718157,NO
40,86,0.009570057559604321,NO
41,51,0.009327730488681471,NO
42,204,0.01538116770720427,NO
43,74,0.00943032907074222,NO
44,43,0.009342250902718157,NO
45,41,0.00934966373006667,NO
46,94,0.009697532955893129,NO
47,91,0.009647761773367756,YES
48,30,0.009421558210463202,NO
49,273,0.02668687752199259,NO
50,228,0.018217938962693823,NO
51,34,0.009389159942174924,NO
52,204,0.01538116770720427,NO
53,179,0.013235668057204919,NO
54,50,0.009328128283901609,NO
55,112,0.010092589368941033,NO
56,49,0.009328904647624724,NO
57,40,0.009354440536080193,NO
58,63,0.009354482354456685,NO
59,306,0.037158338163377866,NO
60,70,0.5901883049799407,NO
61,173,0.03708946869513424,YES
62,274,0.0858689344030441,NO
63,89,0.009614993471883286,NO
64,190,0.014093289919177044,NO
65,172,0.012750724865389649,NO
66,74,0.00943032907074222,NO
67,19,0.009543138375298847,NO
68,35,0.009382496878543669,NO
69,366,0.9999998710546867,NO
70,25,0.00947008563927238,NO
71,29,0.009430246732290603,NO
72,58,0.009336099839533417,NO
73,313,0.040079258598023415,NO
74,67,0.00937627536087542,NO
75,31,0.00941236150947975,NO
76,258,0.02326784046874061,NO
77,110,0.010042509682625562,NO
78,28,0.009439326180045164,NO
79,50,0.009328128283901609,NO
80,103,0.9957492825292671,NO
81,69,0.009389223488818753,NO
82,36,0.009376218952095805,NO
83,65,0.009364275866881495,NO
84,77,0.02759159687828603,NO
85,29,0.009430246732290603,NO
86,49,0.009328904647624724,NO
87,45,0.009336076435594563,NO
88,23,0.0094931375470344,NO
89,110,0.010042509682625562,NO
90,468,0.2914766706070588,NO
91,113,0.9993990993584159,NO
92,23,0.0094931375470344,NO
93,33,0.009397016033021816,NO
94,39,0.009359142593210815,NO
95,58,0.009336099839533417,NO
96,82,0.009516727142918225,NO
97,45,0.009336076435594563,NO
98,30,0.009421558210463202,NO
99,89,0.009614993471883286,NO
100,41,0.00934966373006667,NO
101,78,0.009470182959960986,NO
102,248,0.9704908236003333,NO
103,30,0.009421558210463202,NO
104,103,0.009877037213255547,NO
105,41,0.00934966373006667,NO
106,195,0.014532022701287225,NO
107,44,0.009339115109975408,NO
