ID,Size,Predicted %,Actual value
0,58,1.7804011961300559E-7,NO
1,126,1.2122789371603068E-8,NO
2,63,1.0411563827094459E-8,NO
3,64,1.043031395459761E-8,NO
4,129,1.2240476081133705E-8,YES
5,78,1.0695686541627669E-8,NO
6,53,1.0262983172237483E-8,NO
7,226,3.0143531864432546E-7,YES
8,84,1.0825732548918951E-8,NO
9,26,1.000220557785477E-8,NO
10,67,1.0480883226796328E-8,NO
11,75,5.207864551152519E-7,NO
12,41,1.0122002720550694E-8,NO
13,109,1.151694900022208E-8,NO
14,41,1.0122002720550694E-8,NO
15,40,1.0113002997571737E-8,NO
16,73,1.0594442351584157E-8,NO
17,37,1.0083287587077463E-8,NO
18,646,9.827360286711196E-5,NO
19,208,1.3098002225084994E-7,NO
20,187,6.401903636782171E-6,NO
21,147,1.8605935828088244E-7,NO
22,365,1.8053912236635679E-6,NO
23,221,1.7582295051366122E-6,NO
24,84,1.0825732548918951E-8,NO
25,175,1.4662659568884773E-8,NO
26,37,1.0083287587077463E-8,NO
27,89,1.0944830018327902E-8,NO
28,135,8.780892882264781E-8,NO
29,37,1.0083287587077463E-8,NO
30,215,2.4682571072793016E-7,YES
31,489,2.241778678597618E-7,NO
32,54,1.0278402556815872E-8,NO
33,86,1.0873435210502643E-8,NO
34,42,1.0133572450944771E-8,NO
35,61,1.5003094290428677E-7,NO
36,127,1.2158583216355833E-8,NO
37,121,1.1932419829396851E-8,YES
38,54,1.0278402556815872E-8,NO
39,42,1.0133572450944771E-8,NO
40,39,1.010207244889849E-8,NO
41,75,1.0630340732551499E-8,NO
42,264,2.437300710614377E-8,NO
43,301,4.3605816309175026E-6,NO
44,426,9.214522345890271E-7,NO
45,36,1.0075304773814622E-8,NO
46,42,1.0133572450944771E-8,NO
47,125,1.2078563296917508E-8,NO
48,43,1.0143085039410608E-8,NO
49,185,1.536050119487453E-8,NO
50,231,1.3820482038513465E-7,NO
51,75,1.3017489379706381E-5,NO
52,203,1.6828168504805826E-8,NO
53,90,1.0973082997576156E-8,NO
54,66,1.0465042253878125E-8,NO
55,75,1.0630340732551499E-8,NO
56,204,1.6908973625891707E-8,NO
57,74,1.0612261373591132E-8,NO
58,43,1.0143085039410608E-8,NO
59,180,0.0023029427973987656,YES
60,99,1.1208992408978669E-8,NO
61,120,1.1890659684944282E-8,NO
62,73,1.0594442351584157E-8,NO
63,73,1.0594442351584157E-8,NO
64,103,1.1327445580796166E-8,NO
65,287,5.0145848899114924E-5,NO
66,583,2.2957762833363617E-4,NO
67,130,2.273214918378054E-6,YES
68,115,8.35071214861155E-8,NO
69,152,1.3309714360737981E-8,NO
70,144,1.2901295003530131E-8,NO
71,101,1.1267445256972598E-8,NO
72,102,1.1300586365734857E-8,NO
73,40,1.0113002997571737E-8,NO
74,225,1.9016894646988342E-8,NO
75,103,1.1327445580796166E-8,NO
76,32,1.0042152970345103E-8,NO
77,250,2.2217597979905905E-8,NO
78,84,1.0825732548918951E-8,NO
79,170,1.4339812854544822E-8,NO
80,165,1.4033271103710427E-8,NO
81,102,1.1300586365734857E-8,NO
82,189,1.5667302834862246E-8,NO
83,72,1.0572532833204016E-8,NO
84,89,1.0944830018327902E-8,YES
85,143,1.2858088992269397E-8,NO
86,319,3.7053098635964644E-8,NO
87,19,9.966703062186435E-9,NO
88,32,1.0042152970345103E-8,NO
89,278,3.7120791724366926E-7,NO
90,69,1.0517446452188493E-8,NO
91,75,1.0630340732551499E-8,NO
92,173,2.644258976479705E-6,YES
93,28,1.0014977759610844E-8,NO
94,185,1.536050119487453E-8,NO
95,97,1.115831659170891E-8,NO
96,44,1.015282657623692E-8,NO
97,100,3.672554124828357E-7,YES
98,48,1.0199514315696647E-8,NO
99,28,1.0014977759610844E-8,NO
100,269,2.5231836091376215E-8,NO
101,31,1.0035398771332871E-8,NO
102,32,1.0042152970345103E-8,NO
103,215,1.7962463075487276E-8,NO
104,441,9.041257786317909E-7,YES
105,149,1.3146627900012152E-8,NO
106,156,1.3515292833033664E-8,NO
107,34,1.0058163463437842E-8,NO
108,110,8.304124647559354E-8,NO
109,28,1.0014977759610844E-8,NO
110,48,1.0199514315696647E-8,YES
111,68,1.0496975654906277E-8,NO
112,66,1.0465042253878125E-8,NO
113,164,1.9651430836035104E-7,YES
114,65,1.0445593024130383E-8,NO
115,166,1.4087827472956974E-8,NO
116,469,1.7451300197190453E-7,NO
117,27,1.0007744541859183E-8,NO
