ID,Size,Predicted %,Actual value
0,58,0.027032228413081415,NO
1,126,0.17499121797839481,NO
2,66,0.21616127895537046,NO
3,64,0.030633230882136576,NO
4,129,0.1925125815323612,YES
5,78,0.04240170471781462,NO
6,53,0.024529333661709573,NO
7,226,0.9760691061685802,YES
8,84,0.04933890972397708,NO
9,26,0.01621899767997978,NO
10,67,0.03268877299314709,NO
11,75,0.03933516674068519,NO
12,41,0.01996747990064892,NO
13,109,0.1015085228651786,NO
14,41,0.01996747990064892,NO
15,40,0.019643328744102684,NO
16,73,0.03749861673397966,NO
17,37,0.018772458094606783,NO
18,646,1.0,NO
19,208,0.9281532770369999,NO
20,187,0.7915208365553544,NO
21,147,0.33865500962900924,NO
22,365,1.7563577864934132E-52,NO
23,221,0.967040094048031,NO
24,84,0.04933890972397708,NO
25,176,0.9144067055163263,NO
26,37,0.018772458094606783,NO
27,89,0.05653757103496478,NO
28,135,0.23346906423979857,NO
29,37,0.018772458094606783,NO
30,215,0.952340204938269,YES
31,489,1.0,NO
32,54,0.025010687576057986,NO
33,86,0.05212404318182679,NO
34,42,0.020266799654814,NO
35,61,0.028718216497731562,NO
36,127,0.1800815883008652,NO
37,121,0.14830155239370618,YES
38,54,0.025010687576057986,NO
39,42,0.020266799654814,NO
40,39,0.019339107784651772,NO
41,75,0.03933516674068519,NO
42,264,0.9983755856383731,NO
43,301,0.9999201025722075,NO
44,426,0.999999999999758,NO
45,36,0.01851031580727023,NO
46,42,0.020266799654814,NO
47,125,0.16886491109128118,NO
48,300,1.0,NO
49,43,0.02061351834009741,NO
50,185,0.7721673784999967,NO
51,232,0.9985650037607403,NO
52,75,0.03933516674068519,NO
53,203,0.9054372196256476,NO
54,90,0.05806685777370928,NO
55,66,0.03199532758388737,NO
56,75,0.03933516674068519,NO
57,204,0.9105799814882541,NO
58,74,0.03845004308166486,NO
59,43,0.02061351834009741,NO
60,180,0.7213541442740529,YES
61,99,0.0752696202497067,NO
62,120,0.1441275889598098,NO
63,73,0.03749861673397966,NO
64,73,0.03749861673397966,NO
65,103,0.08436942805366107,NO
66,287,0.9997393705373041,NO
67,130,0.19805795175411384,YES
68,115,0.2986710624671716,NO
69,152,0.3900410234122566,NO
70,144,0.30833734930867296,NO
71,101,0.0796867188049981,NO
72,102,0.08201246706726067,NO
73,40,0.019643328744102684,NO
74,225,0.974534141629326,NO
75,103,0.08436942805366107,NO
76,32,0.01749886293022088,NO
77,250,0.995406432189691,NO
78,84,0.04933890972397708,NO
79,170,0.6045499400777177,NO
80,165,0.5447432971464122,NO
81,102,0.08201246706726067,NO
82,189,0.8089749800421236,NO
83,72,0.036665043424035954,NO
84,89,0.05653757103496478,YES
85,143,0.2993904824892099,NO
86,319,0.9999837950245486,NO
87,19,0.015196349648862956,NO
88,32,0.01749886293022088,NO
89,278,0.9994564595921471,NO
90,69,0.03419186190478407,NO
91,75,0.03933516674068519,NO
92,173,0.6409743111493106,YES
93,28,0.016628061433597317,NO
94,195,0.9908722707467925,NO
95,86,0.13040562549879775,NO
96,44,0.020942073958085134,NO
97,100,0.07726532499043212,YES
98,48,0.022376846709127644,NO
99,28,0.016628061433597317,NO
100,269,0.9988829002760944,NO
101,31,0.01727495115308981,NO
102,32,0.01749886293022088,NO
103,215,0.952340204938269,YES
104,441,0.9999999999999607,YES
105,149,0.359064445756166,NO
106,102,0.9938769391376125,NO
107,156,0.43578770581031695,NO
108,34,0.01796546178837074,NO
109,110,0.10504864842673708,NO
110,28,0.016628061433597317,NO
111,48,0.022376846709127644,YES
112,68,0.033509813106674446,NO
113,66,0.03199532758388737,NO
114,164,0.5311454592106243,YES
115,65,0.031339747764210446,NO
116,166,0.5566366478683448,NO
117,510,1.0,NO
118,27,0.016433554467384058,NO
119,38,0.019082324337675382,NO
120,29,0.01684098988471382,NO
121,110,0.10504864842673708,NO
122,50,0.023250709472038906,NO
123,159,0.47059864987393984,YES
124,39,0.019339107784651772,NO
125,19,0.015056062134478836,NO
126,193,0.8420789009442092,NO
127,47,0.022014211537310775,NO
128,52,0.02411521959156302,NO
129,35,0.018264027339262478,NO
130,56,0.02598938947439617,NO
131,67,0.03268877299314709,NO
132,346,0.9999990215579402,YES
133,382,0.9999999998440812,YES
134,52,0.02411521959156302,NO
135,289,0.9997791245015382,YES
136,45,0.021252790578798638,NO
137,52,0.02411521959156302,NO
138,577,1.0,YES
139,30,0.01704894636344545,NO
140,55,0.025478828475061947,NO
141,57,0.02648762808212445,NO
142,28,0.016628061433597317,NO
143,63,0.029969524746118355,NO
144,119,0.13947921687735404,NO
145,41,0.01996747990064892,NO
146,74,0.08886592362973868,NO
147,184,0.957420189787802,NO
148,30,0.01704894636344545,NO
149,397,0.9999999999928112,NO
150,41,0.01996747990064892,NO
151,109,0.1015085228651786,NO
152,196,0.8638726381641414,YES
153,57,0.02648762808212445,NO
154,37,0.018772458094606783,NO
155,165,0.5447432971464122,NO
156,84,0.04933890972397708,NO
157,69,0.03419186190478407,NO
158,483,1.0,NO
159,113,0.1150038014354558,NO
160,46,0.02165266604555012,NO
161,39,0.019339107784651772,YES
162,77,0.1184010155536672,NO
163,149,0.359064445756166,YES
164,100,0.07726532499043212,NO
165,55,0.025478828475061947,NO
166,28,0.016628061433597317,NO
167,133,0.21853368130877335,NO
168,250,0.995406432189691,YES
169,52,0.02411521959156302,NO
170,41,0.01996747990064892,NO
171,57,0.02648762808212445,YES
172,79,0.043593045605798145,NO
173,40,0.019643328744102684,NO
174,32,0.01749886293022088,NO
175,67,0.03268877299314709,YES
176,162,0.5076919860097896,NO
177,141,0.28104210036093646,NO
178,33,0.017740371081984868,NO
179,87,0.053582588784043365,NO
180,81,0.04576245471073736,NO
181,102,0.08201246706726067,NO
182,31,0.01727495115308981,NO
183,19,0.015196349648862956,NO
184,43,0.02061351834009741,NO
185,38,0.019082324337675382,NO
186,78,0.04240170471781462,NO
187,52,0.02411521959156302,NO
188,41,0.01996747990064892,NO
189,87,0.053582588784043365,NO
190,53,0.024529333661709573,NO
191,166,0.852104538871481,NO
192,92,0.3830214937474743,NO
193,105,0.09004872993836865,NO
194,59,0.027564946967545554,NO
195,355,0.9999997739220459,NO
196,110,0.10504864842673708,NO
197,83,0.04820433392433931,NO
198,54,0.025010687576057986,NO
199,41,0.01996747990064892,YES
200,201,0.894232486608011,NO
201,157,0.44685487674715063,NO
202,365,1.7563577864934132E-52,NO
203,73,0.03749861673397966,NO
204,540,1.0,NO
205,41,0.01996747990064892,NO
206,53,0.024529333661709573,NO
207,118,0.13479898503763307,NO
208,132,0.21168561205614758,NO
209,100,0.07726532499043212,NO
210,78,0.04240170471781462,NO
211,108,0.0987597453519342,NO
212,40,0.019643328744102684,NO
213,100,0.07726532499043212,NO
214,75,0.03933516674068519,NO
215,72,0.036665043424035954,NO
216,47,0.022014211537310775,YES
217,34,0.01796546178837074,NO
218,91,0.059897066592108854,NO
219,41,0.01996747990064892,NO
220,116,0.12650870751070634,NO
221,396,0.99999999997818,NO
222,138,0.25674592637675514,YES
223,76,0.04035308976380155,NO
224,183,0.7523779626809992,NO
225,135,0.23346906423979857,NO
226,31,0.01727495115308981,NO
227,94,0.06498015050178337,NO
228,42,0.020266799654814,NO
229,48,0.022376846709127644,NO
230,40,0.04403155010701913,NO
231,123,0.1585101233519509,NO
232,185,0.7721673784999967,NO
233,45,0.021252790578798638,NO
234,92,0.06142701857678244,NO
235,376,1.0,NO
236,112,0.11157080366980145,YES
237,105,0.09004872993836865,NO
238,29,0.01684098988471382,NO
239,170,0.6045499400777177,NO
240,277,0.9994061820164004,NO
241,99,0.0752696202497067,NO
242,40,0.019643328744102684,NO
243,366,2.688006498169106E-52,NO
244,38,0.019082324337675382,NO
245,56,0.02598938947439617,NO
246,206,0.919929761890162,NO
247,243,0.992364589847247,NO
248,45,0.021252790578798638,NO
249,66,0.07294205002977797,NO
250,41,0.01996747990064892,NO
251,41,0.01996747990064892,NO
252,128,0.18612618337004078,NO
253,78,0.04240170471781462,NO
254,107,0.09570038858138682,NO
255,31,0.01727495115308981,NO
256,110,0.10504864842673708,NO
257,119,0.13947921687735404,NO
258,328,0.9999929492358783,NO
259,454,0.9999999999999997,NO
260,43,0.02061351834009741,NO
261,60,0.028149628551395592,NO
262,117,0.1304523586096944,NO
263,26,0.01621899767997978,NO
264,114,0.1187714135956294,NO
265,62,0.029338956789918005,NO
266,47,0.022014211537310775,NO
267,41,0.01996747990064892,NO
268,64,0.030633230882136576,YES
269,42,0.020266799654814,NO
270,88,0.05500184824487713,NO
271,65,0.031339747764210446,NO
272,66,0.03199532758388737,NO
273,33,0.017740371081984868,NO
274,79,0.043593045605798145,NO
275,84,0.04933890972397708,NO
276,49,0.022829365128194706,NO
277,129,0.1925125815323612,NO
278,113,0.1150038014354558,YES
279,135,0.23346906423979857,NO
280,196,0.8638726381641414,NO
281,130,0.19805795175411384,NO
282,174,0.65242648731636,NO
283,180,0.7213541442740529,YES
284,33,0.017740371081984868,NO
285,75,0.03933516674068519,NO
286,33,0.017740371081984868,NO
287,19,0.015196349648862956,NO
288,31,0.01727495115308981,NO
289,102,0.08201246706726067,NO
290,53,0.024529333661709573,NO
291,94,0.06498015050178337,NO
292,36,0.01851031580727023,NO
293,31,0.01727495115308981,NO
294,72,0.036665043424035954,NO
295,104,0.08707407056267054,NO
296,55,0.025478828475061947,NO
297,53,0.024529333661709573,NO
298,42,0.020266799654814,NO
299,50,0.023250709472038906,NO
300,393,0.9999999999664194,NO
301,374,0.9999999997488392,NO
302,59,0.027564946967545554,NO
303,77,0.04147625394395128,NO
304,282,0.9996036358020713,NO
305,167,0.568319532497919,NO
306,130,0.19805795175411384,NO
307,30,0.01704894636344545,NO
308,302,0.9999265037175002,NO
309,131,0.20430536269777427,NO
310,71,0.035863851168909784,NO
311,34,0.01796546178837074,NO
312,41,0.01996747990064892,NO
313,32,0.01749886293022088,NO
314,54,0.025010687576057986,NO
315,180,0.7213541442740529,NO
