ID,Size,Predicted %,Actual value
0,58,0.0,NO
1,126,0.0,NO
2,63,0.0,NO
3,64,0.0,NO
4,129,0.0,YES
5,78,0.0,NO
6,53,0.0,NO
7,226,0.0,YES
8,84,0.0,NO
9,26,0.0,NO
10,67,0.0,NO
11,75,0.04,NO
12,41,0.0,NO
13,109,0.0,NO
14,41,0.0,NO
15,40,0.0,NO
16,73,0.0,NO
17,37,0.0,NO
18,646,0.0,NO
19,208,0.0,NO
20,187,0.0,NO
21,147,0.0,NO
22,365,0.0,NO
23,221,0.0,NO
24,84,0.0,NO
25,175,0.0,NO
26,37,0.0,NO
27,89,0.0,NO
28,135,0.002197802197802198,NO
29,37,0.0,NO
30,215,0.0,YES
31,489,0.0,NO
32,54,0.0,NO
33,86,0.0,NO
34,42,0.0,NO
35,61,0.07400000000000001,NO
36,127,0.0,NO
37,121,0.0,YES
38,54,0.0,NO
39,42,0.0,NO
40,39,0.0,NO
41,75,0.0,NO
42,264,0.0,NO
43,301,0.14,NO
44,426,0.0,NO
45,36,0.0,NO
46,42,0.0,NO
47,125,0.0,NO
48,43,0.0,NO
49,185,0.0,NO
50,231,0.0,NO
51,75,0.04,NO
52,203,0.0,NO
53,90,0.0,NO
54,66,0.0,NO
55,75,0.0,NO
56,204,0.0,NO
57,74,0.0,NO
58,43,0.0,NO
59,180,0.04,YES
60,99,0.0,NO
61,120,0.0,NO
62,73,0.0,NO
63,73,0.0,NO
64,103,0.0,NO
65,287,0.04,NO
66,583,0.0,NO
67,130,0.0,YES
68,115,0.48200000000000004,NO
69,152,0.0,NO
70,144,0.0,NO
71,101,0.0,NO
72,102,0.0,NO
73,40,0.0,NO
74,225,0.0,NO
75,103,0.0,NO
76,32,0.0,NO
77,250,0.0,NO
78,84,0.0,NO
79,170,0.0,NO
80,165,0.0,NO
81,102,0.0,NO
82,189,0.0,NO
83,72,0.0,NO
84,89,0.0,YES
85,143,0.0,NO
86,319,0.0,NO
87,19,0.0,NO
88,32,0.0,NO
89,278,0.0,NO
90,69,0.0,NO
91,75,0.0,NO
92,173,0.0,YES
93,28,0.0,NO
94,185,0.0,NO
95,97,0.0,NO
96,44,0.0,NO
97,100,0.0,YES
98,48,0.0,NO
99,28,0.0,NO
100,269,0.0,NO
101,31,0.0,NO
102,32,0.0,NO
103,215,0.0,NO
104,441,0.0,YES
105,149,0.0,NO
106,156,0.0,NO
107,34,0.0,NO
108,110,0.0,NO
109,28,0.0,NO
110,48,0.0,YES
111,68,0.0,NO
112,66,0.0,NO
113,164,0.0,YES
114,65,0.0,NO
115,166,0.0,NO
116,469,0.0,NO
117,27,0.0,NO
118,38,0.0,NO
119,29,0.0,NO
120,110,0.0,NO
121,50,0.0,NO
122,159,0.0,YES
123,39,0.0,NO
124,19,0.0,NO
125,193,0.0,NO
126,47,0.0,NO
127,52,0.0,NO
128,35,0.0,NO
129,56,0.0,NO
130,67,0.0,NO
131,346,0.48200000000000004,YES
132,382,0.0,NO
133,52,0.0,NO
134,289,0.0,YES
135,45,0.0,NO
136,52,0.0,NO
137,577,0.0,NO
138,30,0.0,NO
139,55,0.0,NO
140,57,0.0,NO
141,28,0.0,NO
142,63,0.0,NO
143,119,0.0,NO
144,41,0.0,NO
145,74,0.0,NO
146,178,0.0,NO
147,30,0.0,NO
148,422,0.0,NO
149,41,0.0,NO
150,109,0.0,NO
151,196,0.0,YES
152,57,0.0,NO
153,37,0.0,NO
154,165,0.0,NO
155,84,0.0,NO
156,69,0.002197802197802198,NO
157,483,0.006666666666666666,NO
158,113,0.0,NO
159,46,0.002197802197802198,NO
160,39,0.0,YES
161,62,0.0,NO
162,149,0.0,YES
163,100,0.0,NO
164,55,0.0,NO
165,28,0.0,NO
166,133,0.0,NO
167,250,0.48200000000000004,YES
168,52,0.0,NO
169,41,0.0,NO
170,57,0.0,YES
171,79,0.0,NO
172,40,0.0,NO
173,32,0.0,NO
174,67,0.0,YES
175,162,0.0,NO
176,141,0.0,NO
177,33,0.0,NO
178,87,0.0,NO
179,81,0.0,NO
180,102,0.0,NO
181,31,0.0,NO
182,19,0.0,NO
183,43,0.0,NO
184,38,0.0,NO
185,78,0.0,NO
186,52,0.0,NO
187,41,0.0,NO
188,87,0.0,NO
189,53,0.0,NO
190,165,0.0,NO
191,87,0.0,NO
192,105,0.006666666666666666,NO
193,59,0.0,NO
194,355,0.0,NO
195,110,0.0,NO
196,83,0.0,NO
197,54,0.0,NO
198,41,0.0,YES
199,201,0.0,NO
200,157,0.0,NO
201,365,0.0,NO
202,73,0.0,NO
203,539,0.0,NO
204,41,0.0,NO
205,53,0.0,NO
206,118,0.0,NO
207,132,0.0,NO
208,100,0.0,NO
209,78,0.0,NO
210,108,0.002197802197802198,NO
211,40,0.0,NO
212,100,0.0,NO
213,75,0.0,NO
214,72,0.0,NO
215,47,0.0,YES
216,34,0.0,NO
217,91,0.0,NO
218,41,0.0,NO
219,116,0.0,NO
220,396,0.04,NO
221,138,0.0,YES
222,76,0.0,NO
223,183,0.1,NO
224,135,0.0,NO
225,31,0.0,NO
226,94,0.0,NO
227,42,0.0,NO
228,48,0.0,NO
229,40,0.0,NO
230,123,0.0,NO
231,185,0.0,NO
232,45,0.0,NO
233,92,0.0,NO
234,112,0.002197802197802198,YES
235,105,0.0,NO
236,29,0.0,NO
237,170,0.0,NO
238,277,0.04,NO
239,99,0.0,NO
240,40,0.0,NO
241,366,0.0,NO
242,38,0.0,NO
243,56,0.0,NO
244,206,0.0,NO
245,243,0.0,NO
246,45,0.01,NO
247,66,0.0,NO
248,41,0.0,NO
249,41,0.0,NO
250,128,0.0,NO
251,78,0.0,NO
252,107,0.0,NO
253,31,0.0,NO
254,110,0.0,NO
255,119,0.0,NO
256,328,0.04,NO
257,457,0.0,NO
258,43,0.0,NO
259,60,0.0,NO
260,117,0.0,NO
261,26,0.0,NO
262,114,0.0,NO
263,62,0.0,NO
264,47,0.0,NO
265,41,0.0,NO
266,64,0.0,YES
267,42,0.0,NO
268,88,0.0,NO
269,65,0.0,NO
270,66,0.0,NO
271,33,0.0,NO
272,79,0.002197802197802198,NO
273,84,0.0,NO
274,49,0.0,NO
275,129,0.0,NO
276,113,0.0,NO
277,135,0.0,NO
278,196,0.0,NO
279,130,0.006666666666666666,NO
280,174,0.09,NO
281,180,0.0,YES
282,33,0.0,NO
283,75,0.0,NO
284,33,0.0,NO
285,19,0.0,NO
286,31,0.0,NO
287,102,0.0,NO
288,53,0.0,NO
289,94,0.0,NO
290,36,0.0,NO
291,31,0.0,NO
292,72,0.0,NO
293,104,0.0,NO
294,55,0.0,NO
295,53,0.0,NO
296,42,0.0,NO
297,50,0.0,NO
298,393,0.0,NO
299,377,0.0,NO
300,59,0.0,NO
301,77,0.0,NO
302,282,0.0,NO
303,167,0.0,NO
304,130,0.0,NO
305,30,0.0,NO
306,302,0.0,NO
307,131,0.0,NO
308,71,0.006666666666666666,NO
309,34,0.0,NO
310,41,0.0,NO
311,32,0.0,NO
312,54,0.04,NO
313,180,0.0,NO
314,155,0.48200000000000004,YES
315,332,0.0,NO
316,37,0.0,NO
317,279,0.0,YES
318,53,0.0,NO
319,116,0.0,NO
320,201,0.48200000000000004,NO
321,102,0.0,NO
322,91,0.0,NO
323,107,0.0,NO
324,88,0.0,NO
325,43,0.0,NO
326,52,0.0,NO
327,64,0.0,NO
328,96,0.0,NO
329,250,0.0,NO
330,186,0.0,NO
331,254,0.0,NO
332,69,0.0,NO
333,145,0.0,NO
334,41,0.0,NO
335,189,0.0,NO
336,67,0.0,NO
337,35,0.0,NO
338,65,0.0,NO
339,45,0.002197802197802198,NO
340,72,0.0,NO
341,267,0.0,NO
342,494,0.14,YES
343,81,0.0,NO
344,105,0.0,NO
345,72,0.0,NO
346,41,0.0,NO
347,133,0.48200000000000004,NO
348,306,0.0,YES
349,26,0.0,NO
350,199,0.0,YES
351,94,0.0,NO
352,68,0.0,NO
353,100,0.0,NO
354,101,0.0,NO
355,89,0.0,YES
356,38,0.0,NO
357,133,0.0,NO
358,65,0.0,NO
359,145,0.0,NO
360,160,0.04,NO
361,69,0.0,NO
362,412,0.0,NO
363,50,0.0,NO
