ID,Size,Predicted %,Actual value
0,58,5.893335264347935E-4,NO
1,126,3.547657334418386E-5,NO
2,63,3.062409974280654E-5,NO
3,64,3.062409974280654E-5,NO
4,129,3.612302656518431E-5,YES
5,78,3.15801353743676E-5,NO
6,53,3.0120281695579243E-5,NO
7,226,4.889646170565489E-4,YES
8,84,3.195528237302548E-5,NO
9,26,2.9294410843669602E-5,NO
10,67,3.062409974280654E-5,NO
11,75,4.811007979861816E-4,NO
12,41,2.9717456766843072E-5,NO
13,109,3.3763666627979375E-5,NO
14,41,2.9717456766843072E-5,NO
15,40,2.955267428028124E-5,NO
16,73,3.123377961286626E-5,NO
17,37,2.955267428028124E-5,NO
18,646,0.14039910063152924,NO
19,208,5.557976126093629E-4,NO
20,187,0.004952564429365478,NO
21,147,3.245012978332641E-4,NO
22,365,0.00315640395901295,NO
23,221,0.0059206347812271075,NO
24,84,3.195528237302548E-5,NO
25,175,4.401808736589632E-5,NO
26,37,2.955267428028124E-5,NO
27,89,3.236015235985763E-5,NO
28,135,3.051278565732163E-4,NO
29,37,2.955267428028124E-5,NO
30,215,4.4243670370806604E-4,YES
31,489,7.173620225782046E-4,NO
32,54,3.0120281695579243E-5,NO
33,86,3.195528237302548E-5,NO
34,42,2.9717456766843072E-5,NO
35,61,2.567841531164327E-4,NO
36,127,3.612302656518431E-5,NO
37,121,3.547657334418386E-5,YES
38,54,3.0120281695579243E-5,NO
39,42,2.9717456766843072E-5,NO
40,39,2.955267428028124E-5,NO
41,75,3.123377961286626E-5,NO
42,264,7.312895293828343E-5,NO
43,301,0.002392401141374571,NO
44,426,0.0033170122655884027,NO
45,36,2.955267428028124E-5,NO
46,42,2.9717456766843072E-5,NO
47,125,3.547657334418386E-5,NO
48,43,2.9717456766843072E-5,NO
49,185,4.517163416655904E-5,NO
50,231,4.894263755980015E-4,NO
51,75,0.005063293175124112,NO
52,203,5.0488959721730034E-5,NO
53,90,3.236015235985763E-5,NO
54,66,3.062409974280654E-5,NO
55,75,3.123377961286626E-5,NO
56,204,5.0488959721730034E-5,NO
57,74,3.123377961286626E-5,NO
58,43,2.9717456766843072E-5,NO
59,180,0.05351656270201657,YES
60,99,3.279575862930226E-5,NO
61,120,3.4868914013324146E-5,NO
62,73,3.123377961286626E-5,NO
63,73,3.123377961286626E-5,NO
64,103,3.32632002399886E-5,NO
65,287,0.022482385817138652,NO
66,583,0.26572255708751286,NO
67,130,0.0037959372804005197,YES
68,115,2.8815388000693893E-4,NO
69,152,3.9133275201927435E-5,NO
70,144,3.831306103395711E-5,NO
71,101,3.32632002399886E-5,NO
72,102,3.32632002399886E-5,NO
73,40,2.955267428028124E-5,NO
74,225,5.714184846326704E-5,NO
75,103,3.32632002399886E-5,NO
76,32,2.9411770146536117E-5,NO
77,250,6.788650238648244E-5,NO
78,84,3.195528237302548E-5,NO
79,170,4.2927514680343304E-5,NO
80,165,4.189667286073745E-5,NO
81,102,3.32632002399886E-5,NO
82,189,4.639163154454272E-5,NO
83,72,3.091536102806219E-5,NO
84,89,3.236015235985763E-5,YES
85,143,3.831306103395711E-5,NO
86,319,1.1116502273250023E-4,NO
87,19,2.920031938576905E-5,NO
88,32,2.9411770146536117E-5,NO
89,278,6.929581402847235E-4,NO
90,69,3.091536102806219E-5,NO
91,75,3.123377961286626E-5,NO
92,173,0.004486642549317571,YES
93,28,2.9294410843669602E-5,NO
94,185,4.517163416655904E-5,NO
95,97,3.279575862930226E-5,NO
96,44,2.9717456766843072E-5,NO
97,100,5.97312672673317E-4,YES
98,48,2.990650898015034E-5,NO
99,28,2.9294410843669602E-5,NO
100,269,7.598905970851769E-5,NO
101,31,2.9411770146536117E-5,NO
102,32,2.9411770146536117E-5,NO
103,215,5.3628661434183936E-5,NO
104,441,0.0033489448500884514,YES
105,149,3.9133275201927435E-5,NO
106,156,4.000228137716286E-5,NO
107,34,2.9411770146536117E-5,NO
108,110,3.3234723081071037E-4,NO
109,28,2.9294410843669602E-5,NO
110,48,2.990650898015034E-5,YES
111,68,3.091536102806219E-5,NO
112,66,3.062409974280654E-5,NO
113,164,3.4790203587546534E-4,YES
114,65,3.062409974280654E-5,NO
115,166,4.189667286073745E-5,NO
116,469,5.43953980280536E-4,NO
117,27,2.9294410843669602E-5,NO
118,38,2.955267428028124E-5,NO
119,29,2.9294410843669602E-5,NO
120,110,3.3763666627979375E-5,NO
121,50,2.4973703782995806E-4,NO
122,159,4.092253608179051E-5,YES
123,39,2.955267428028124E-5,NO
124,19,2.920031938576905E-5,NO
125,193,4.768180629458225E-5,NO
126,47,2.990650898015034E-5,NO
127,52,3.0120281695579243E-5,NO
128,35,2.955267428028124E-5,NO
129,56,3.0120281695579243E-5,NO
130,67,3.062409974280654E-5,NO
131,346,0.0011881320199894066,YES
132,382,2.0369571680730123E-4,NO
133,52,3.0120281695579243E-5,NO
134,289,8.928726375047808E-5,YES
135,45,2.9717456766843072E-5,NO
136,52,3.0120281695579243E-5,NO
137,577,0.002456216018198004,NO
138,30,2.9411770146536117E-5,NO
139,55,3.0120281695579243E-5,NO
140,57,3.0359286881490265E-5,NO
141,28,2.9294410843669602E-5,NO
142,63,3.062409974280654E-5,NO
143,119,3.4868914013324146E-5,NO
144,41,2.9717456766843072E-5,NO
145,74,3.123377961286626E-5,NO
146,178,4.401808736589632E-5,NO
147,30,2.9411770146536117E-5,NO
148,422,0.002842288631815332,NO
149,41,2.9717456766843072E-5,NO
150,109,3.3763666627979375E-5,NO
151,196,4.216332979534454E-4,YES
152,57,3.0359286881490265E-5,NO
153,37,2.955267428028124E-5,NO
154,165,4.189667286073745E-5,NO
155,84,5.950751272175245E-4,NO
156,69,2.581596346223226E-4,NO
157,483,0.005607015792554979,NO
158,113,3.4298442639561956E-5,NO
159,46,2.4791546384747933E-4,NO
160,39,2.955267428028124E-5,YES
161,62,3.062409974280654E-5,NO
162,149,3.9133275201927435E-5,YES
163,100,3.32632002399886E-5,NO
164,55,3.0120281695579243E-5,NO
165,28,2.9294410843669602E-5,NO
166,133,3.680999998632008E-5,NO
167,250,0.0012254200603411109,YES
168,52,3.0120281695579243E-5,NO
169,41,2.9717456766843072E-5,NO
170,57,3.0359286881490265E-5,YES
171,79,2.799585356893111E-4,NO
172,40,2.955267428028124E-5,NO
173,32,2.9411770146536117E-5,NO
174,67,3.062409974280654E-5,YES
175,162,4.092253608179051E-5,NO
176,141,3.83421799081696E-4,NO
177,33,2.9411770146536117E-5,NO
178,87,3.195528237302548E-5,NO
179,81,3.15801353743676E-5,NO
180,102,3.32632002399886E-5,NO
181,31,2.9411770146536117E-5,NO
182,19,2.920031938576905E-5,NO
183,43,2.9717456766843072E-5,NO
184,38,2.955267428028124E-5,NO
185,78,2.6619042524753697E-4,NO
186,52,3.0120281695579243E-5,NO
187,41,2.9717456766843072E-5,NO
188,87,3.195528237302548E-5,NO
189,53,3.0120281695579243E-5,NO
190,165,4.189667286073745E-5,NO
191,87,3.195528237302548E-5,NO
192,105,2.9548959991257655E-4,NO
193,59,3.0359286881490265E-5,NO
194,355,0.027447791763445608,NO
195,110,3.3763666627979375E-5,NO
196,83,3.15801353743676E-5,NO
197,54,3.0120281695579243E-5,NO
198,41,2.9717456766843072E-5,YES
199,201,4.065203247564586E-4,NO
200,157,4.000228137716286E-5,NO
201,365,1.7324149317690963E-4,NO
202,73,3.123377961286626E-5,NO
203,539,0.025307242865471036,NO
204,41,2.9717456766843072E-5,NO
205,53,3.0120281695579243E-5,NO
206,118,3.4868914013324146E-5,NO
207,132,3.680999998632008E-5,NO
208,100,3.32632002399886E-5,NO
209,78,3.15801353743676E-5,NO
210,108,2.832457863881298E-4,NO
211,40,2.955267428028124E-5,NO
212,100,3.32632002399886E-5,NO
213,75,3.123377961286626E-5,NO
214,72,3.091536102806219E-5,NO
215,47,0.00312505764078886,YES
216,34,2.696643121803316E-4,NO
217,91,3.236015235985763E-5,NO
218,41,2.9717456766843072E-5,NO
219,116,3.4868914013324146E-5,NO
220,396,0.05769253754745365,NO
221,138,0.003960618669253437,YES
222,76,3.123377961286626E-5,NO
223,183,6.015025968024884E-4,NO
224,135,3.680999998632008E-5,NO
225,31,2.9411770146536117E-5,NO
226,94,3.236015235985763E-5,NO
227,42,2.9717456766843072E-5,NO
228,48,2.990650898015034E-5,NO
229,40,2.955267428028124E-5,NO
230,123,2.940775877937908E-4,NO
231,185,4.517163416655904E-5,NO
232,45,2.9717456766843072E-5,NO
233,92,3.236015235985763E-5,NO
234,112,0.0036043866670923954,YES
235,105,3.3763666627979375E-5,NO
236,29,2.9294410843669602E-5,NO
237,170,4.2927514680343304E-5,NO
238,277,0.025700643863856728,NO
239,99,3.279575862930226E-5,NO
240,40,2.955267428028124E-5,NO
241,366,1.7324149317690963E-4,NO
242,38,2.955267428028124E-5,NO
243,56,3.0120281695579243E-5,NO
244,206,5.0488959721730034E-5,NO
245,243,6.321704901222607E-5,NO
246,45,3.015789114730244E-4,NO
247,66,3.062409974280654E-5,NO
248,41,2.9717456766843072E-5,NO
249,41,2.9717456766843072E-5,NO
250,128,3.612302656518431E-5,NO
251,78,3.15801353743676E-5,NO
252,107,3.3763666627979375E-5,NO
253,31,2.9411770146536117E-5,NO
254,110,0.003532218157595116,NO
255,119,3.4868914013324146E-5,NO
256,328,0.016275884979774564,NO
257,457,0.003998053837410112,NO
258,43,2.9717456766843072E-5,NO
259,60,5.803429924635564E-4,NO
260,117,0.0038759014069683546,NO
261,26,2.9294410843669602E-5,NO
262,114,3.4298442639561956E-5,NO
263,62,5.819942929146414E-4,NO
264,47,2.990650898015034E-5,NO
265,41,2.9717456766843072E-5,NO
266,64,3.062409974280654E-5,YES
267,42,2.9717456766843072E-5,NO
268,88,2.765362405714651E-4,NO
269,65,3.062409974280654E-5,NO
270,66,2.5922028265347636E-4,NO
271,33,2.9411770146536117E-5,NO
272,79,2.6178610132378683E-4,NO
273,84,3.195528237302548E-5,NO
274,49,2.990650898015034E-5,NO
275,129,2.9997142082183154E-4,NO
276,113,3.4298442639561956E-5,NO
277,135,3.680999998632008E-5,NO
278,196,4.768180629458225E-5,NO
279,130,3.0434282396588075E-4,NO
280,174,0.005509118488833878,NO
281,180,0.004816110190904717,YES
282,33,2.9411770146536117E-5,NO
283,75,3.123377961286626E-5,NO
284,33,2.9411770146536117E-5,NO
285,19,2.920031938576905E-5,NO
286,31,2.9411770146536117E-5,NO
287,102,3.32632002399886E-5,NO
288,53,3.0120281695579243E-5,NO
289,94,3.236015235985763E-5,NO
290,36,2.757079079855396E-4,NO
291,31,2.9411770146536117E-5,NO
292,72,3.091536102806219E-5,NO
293,104,3.32632002399886E-5,NO
294,55,2.5506517726538863E-4,NO
295,53,3.0120281695579243E-5,NO
296,42,2.9717456766843072E-5,NO
297,50,2.990650898015034E-5,NO
298,393,2.2780491524351177E-4,NO
299,377,1.9284111653140005E-4,NO
300,59,3.0359286881490265E-5,NO
301,77,3.123377961286626E-5,NO
302,282,0.0015895773777973446,NO
303,167,0.04799050613671741,NO
304,130,3.612302656518431E-5,NO
305,30,2.9411770146536117E-5,NO
306,302,9.723969837640691E-5,NO
307,131,3.612302656518431E-5,NO
308,71,2.5853913370721415E-4,NO
309,34,2.9411770146536117E-5,NO
310,41,2.9717456766843072E-5,NO
311,32,2.9411770146536117E-5,NO
312,54,0.004294135691103232,NO
313,180,4.517163416655904E-5,NO
