ID,Size,Predicted %,Actual value
0,210,0.48,NO
1,143,0.61,NO
2,40,0.04,NO
3,229,0.71,NO
4,48,0.08,NO
5,76,0.35,NO
6,41,0.08666666666666664,NO
7,34,0.0,NO
8,130,0.71,NO
9,26,0.0,NO
10,119,0.66,YES
11,335,0.82,NO
12,215,0.55,NO
13,99,0.76,NO
14,63,0.05233333333333333,NO
15,63,0.17,NO
16,42,0.02,NO
17,33,0.34,NO
18,30,0.05,NO
19,65,0.31899999999999995,NO
20,61,0.17166666666666663,NO
21,49,0.01,NO
22,64,0.7191666666666666,NO
23,25,0.03,NO
24,32,0.0,NO
25,166,0.905,NO
26,79,0.39799999999999996,NO
27,31,0.06,NO
28,47,0.30790476190476196,NO
29,35,0.02,NO
30,63,0.43,NO
31,67,0.5881666666666667,NO
32,123,0.42,NO
33,77,0.1408333333333333,NO
34,45,0.585,NO
35,70,0.4121666666666667,NO
36,50,0.03,NO
37,153,0.546,YES
38,87,0.17,NO
39,99,0.4,YES
40,90,0.5701666666666666,NO
41,70,0.4121666666666667,NO
42,218,0.82,NO
43,155,0.26,NO
44,89,0.805,NO
45,93,0.72,NO
46,32,0.0,NO
47,159,0.585,NO
48,23,0.0,NO
49,60,0.1,NO
50,193,0.76,NO
51,167,0.72,NO
52,123,0.57,NO
53,50,0.03,NO
54,57,0.76,NO
55,32,0.0,NO
56,96,0.06,NO
57,66,0.26733333333333337,NO
58,51,0.17833333333333334,NO
59,59,0.11,NO
60,309,0.73,NO
61,77,0.1408333333333333,NO
62,425,0.54,YES
63,44,0.06,NO
64,62,0.10166666666666667,NO
65,32,0.0,YES
66,42,0.02,NO
67,40,0.01,NO
68,53,0.03,NO
69,76,0.18083333333333326,NO
70,52,0.24,NO
71,100,0.04,NO
72,57,0.76,NO
73,40,0.01,NO
74,23,0.0,NO
75,361,0.69,NO
76,108,0.03,NO
77,143,0.01,YES
78,67,0.27,NO
79,35,0.02,NO
80,216,0.71,NO
81,128,0.58,NO
82,44,0.06,NO
83,375,0.55,NO
84,32,0.0,NO
85,108,0.41,NO
86,126,0.28,NO
87,42,0.02,NO
88,102,0.14,NO
89,93,0.71,NO
90,30,0.01,NO
91,65,0.31899999999999995,NO
92,95,0.105,NO
93,94,0.36,NO
94,201,0.59,NO
95,65,0.31899999999999995,YES
96,107,0.03,NO
97,79,0.39799999999999996,NO
98,51,0.32011904761904764,NO
99,47,0.30790476190476196,NO
100,103,0.45,NO
101,55,0.33,NO
102,27,0.01,NO
103,83,0.23416666666666663,NO
104,100,0.475,YES
105,25,0.0,NO
106,37,0.02,NO
107,60,0.1,NO
108,59,0.16,NO
109,30,0.0,NO
110,72,0.20649999999999993,NO
111,191,0.77,NO
112,29,0.0,NO
113,797,0.9,NO
114,43,0.02,NO
115,26,0.0,NO
116,61,0.24,NO
117,121,0.19,NO
118,69,0.4276904761904763,NO
119,47,0.30790476190476196,NO
120,52,0.06,NO
121,49,0.01,NO
122,91,0.18,NO
123,53,0.03,NO
124,47,0.30790476190476196,YES
125,39,0.1725,NO
126,103,0.51,NO
127,53,0.06,NO
128,28,0.0,NO
129,77,0.06,NO
130,133,0.46,NO
