ID,Size,Predicted %,Actual value
0,66,0.17,YES
1,107,0.18,NO
2,63,0.17,NO
3,64,0.17,NO
4,93,0.31,YES
5,58,0.34,NO
6,209,0.73,YES
7,82,0.3,NO
8,32,0.17,NO
9,67,0.3,NO
10,41,0.17,NO
11,109,0.08,NO
12,41,0.17,NO
13,41,0.14,YES
14,73,0.36,NO
15,37,0.17,NO
16,642,0.95,YES
17,245,0.73,NO
18,185,0.65,NO
19,151,0.7,YES
20,369,0.89,NO
21,200,0.65,YES
22,60,0.18,NO
23,167,0.75,NO
24,37,0.17,NO
25,86,0.23,NO
26,129,0.65,NO
27,37,0.17,NO
28,215,0.53,YES
29,489,0.94,NO
30,54,0.31,NO
31,87,0.49,YES
32,42,0.17,NO
33,127,0.32,NO
34,54,0.07,YES
35,34,0.14,NO
36,71,0.4,NO
37,247,0.78,NO
38,313,0.74,YES
39,35,0.07,NO
40,462,0.93,NO
41,42,0.31,NO
42,124,0.3,NO
43,43,0.16,NO
44,171,0.55,NO
45,225,0.67,YES
46,207,0.7,NO
47,71,0.23,NO
48,66,0.36,NO
49,76,0.23,NO
50,204,0.53,NO
51,75,0.17,NO
52,30,0.29,NO
53,99,0.17,NO
54,112,0.3,NO
55,71,0.36,NO
56,73,0.36,NO
57,104,0.31,YES
58,288,0.73,YES
59,557,0.86,YES
60,148,0.75,NO
61,107,0.52,NO
62,152,0.63,NO
63,144,0.4,NO
64,101,0.25,YES
65,103,0.45,YES
66,40,0.07,NO
67,121,0.3,NO
68,225,0.73,NO
69,103,0.17,NO
70,32,0.07,NO
71,246,0.78,NO
72,151,0.54,NO
73,145,0.58,YES
74,103,0.17,NO
75,176,0.65,NO
76,72,0.34,NO
77,89,0.36,NO
78,143,0.55,NO
79,319,0.62,NO
80,19,0.07,NO
81,278,0.77,YES
82,32,0.17,NO
83,69,0.17,NO
84,75,0.17,NO
85,181,0.83,YES
86,28,0.21,NO
87,125,0.3,NO
88,163,0.55,NO
89,84,0.23,YES
90,44,0.17,NO
91,88,0.17,YES
92,48,0.36,NO
93,28,0.21,NO
94,253,0.85,YES
95,31,0.28,NO
96,32,0.24,NO
97,203,0.78,NO
98,439,0.88,NO
99,149,0.63,NO
100,156,0.67,NO
101,28,0.21,NO
102,136,0.58,YES
103,24,0.21,YES
104,48,0.32,NO
