ID,Size,Predicted %,Actual value
0,66,0.09,NO
1,107,0.43,NO
2,62,0.08,NO
3,63,0.09,NO
4,58,0.09,NO
5,208,0.51,NO
6,42,0.09,NO
7,45,0.09,NO
8,82,0.09,NO
9,31,0.09,NO
10,66,0.22,NO
11,40,0.09,NO
12,109,0.09,NO
13,40,0.13,NO
14,41,0.13,NO
15,71,0.15,NO
16,36,0.09,NO
17,643,0.8,NO
18,245,0.24,NO
19,130,0.09,NO
20,93,0.09,NO
21,36,0.09,NO
22,128,0.49,NO
23,36,0.09,NO
24,214,0.3,YES
25,483,0.52,NO
26,611,0.63,NO
27,41,0.2,NO
28,127,0.09,NO
29,54,0.42,NO
30,72,0.09,NO
31,312,0.64,NO
32,35,0.09,NO
33,451,0.56,NO
34,40,0.09,NO
35,223,0.24,NO
36,102,0.09,NO
37,205,0.47,NO
38,116,0.09,NO
39,240,0.69,NO
40,207,0.3,NO
41,66,0.09,NO
42,203,0.56,NO
43,74,0.09,NO
44,97,0.49,NO
45,72,0.09,NO
46,75,0.09,NO
47,103,0.2,NO
48,287,0.65,NO
49,539,0.51,NO
50,164,0.51,NO
51,40,0.09,NO
52,65,0.09,NO
53,147,0.29,NO
54,143,0.27,NO
55,103,0.09,NO
56,98,0.09,NO
57,75,0.09,NO
58,87,0.09,NO
59,40,0.09,NO
60,27,0.09,NO
61,40,0.09,NO
62,221,0.17,NO
63,102,0.2,NO
64,32,0.09,NO
65,245,0.64,NO
66,94,0.09,NO
67,144,0.32,NO
68,102,0.09,NO
69,72,0.09,NO
70,85,0.09,NO
71,121,0.09,NO
72,318,0.22,NO
73,19,0.2,NO
74,272,0.24,NO
75,32,0.17,NO
76,68,0.09,NO
77,74,0.09,NO
78,193,0.44,NO
79,28,0.17,NO
80,43,0.09,NO
81,87,0.09,YES
82,28,0.17,NO
83,66,0.29,NO
84,28,0.09,NO
85,32,0.09,NO
86,437,0.44,NO
87,144,0.29,NO
88,135,0.19,NO
89,47,0.21,NO
90,62,0.09,NO
91,453,0.43,NO
92,29,0.09,NO
93,49,0.09,NO
94,50,0.09,NO
95,143,0.19,NO
96,38,0.09,NO
97,194,0.37,NO
98,85,0.09,NO
99,151,0.2,NO
100,54,0.22,NO
101,95,0.43,NO
102,63,0.09,NO
103,341,0.23,NO
104,46,0.09,NO
105,384,0.76,NO
106,52,0.09,NO
107,291,0.69,NO
108,45,0.1,NO
109,52,0.09,NO
110,35,0.09,NO
111,30,0.09,NO
112,56,0.08,NO
113,46,0.09,NO
114,193,0.29,NO
115,171,0.26,NO
116,28,0.09,NO
117,41,0.13,NO
118,151,0.2,NO
119,75,0.09,YES
120,180,0.63,NO
121,30,0.17,NO
122,445,0.4,NO
123,112,0.22,NO
124,215,0.39,YES
125,59,0.09,NO
126,37,0.17,NO
127,101,0.09,NO
128,162,0.4,NO
129,94,0.09,NO
130,69,0.09,NO
131,483,0.61,NO
132,117,0.23,NO
133,45,0.09,NO
134,142,0.58,NO
135,99,0.15,NO
136,112,0.09,NO
137,264,0.24,YES
138,40,0.09,NO
139,56,0.15,NO
140,46,0.09,NO
141,32,0.09,NO
142,32,0.09,NO
143,66,0.48,NO
144,144,0.32,NO
145,33,0.09,NO
146,353,0.23,NO
147,86,0.15,NO
148,79,0.09,NO
149,445,0.8,NO
150,102,0.58,NO
151,31,0.09,NO
152,49,0.09,NO
153,49,0.09,NO
154,146,0.19,NO
155,19,0.09,NO
156,41,0.09,NO
157,86,0.29,NO
158,166,0.57,NO
159,111,0.09,NO
160,110,0.09,NO
161,83,0.43,NO
162,56,0.38,NO
163,40,0.09,NO
164,199,0.47,NO
165,156,0.31,NO
166,350,0.73,NO
167,40,0.09,NO
168,131,0.28,NO
169,100,0.09,NO
170,78,0.14,NO
171,39,0.09,NO
172,94,0.23,NO
173,65,0.08,NO
174,90,0.09,NO
175,40,0.09,NO
176,111,0.09,NO
177,281,0.19,NO
178,74,0.29,NO
179,31,0.09,NO
180,48,0.09,NO
181,40,0.15,NO
182,48,0.24,NO
183,91,0.09,NO
184,191,0.24,YES
185,32,0.09,NO
186,165,0.3,NO
187,40,0.22,NO
188,362,0.29,NO
189,56,0.08,NO
190,38,0.09,NO
191,56,0.09,NO
192,174,0.2,NO
193,187,0.65,NO
194,28,0.09,NO
195,65,0.09,NO
196,40,0.09,NO
197,40,0.09,NO
198,76,0.09,NO
199,274,0.56,NO
200,75,0.08,NO
201,78,0.13,NO
202,113,0.09,NO
203,44,0.15,NO
204,46,0.09,NO
205,695,1.0,NO
206,40,0.13,NO
207,40,0.09,NO
208,64,0.09,YES
209,45,0.09,NO
210,19,0.09,NO
211,28,0.09,NO
212,66,0.43,NO
213,32,0.09,NO
214,78,0.09,NO
215,668,0.9,NO
216,193,0.61,NO
217,132,0.09,NO
218,75,0.08,NO
219,32,0.09,NO
220,37,0.09,NO
221,19,0.09,NO
222,31,0.09,NO
223,195,0.64,NO
224,37,0.09,NO
225,84,0.65,NO
226,92,0.15,NO
227,31,0.09,NO
228,588,0.82,NO
229,70,0.29,NO
230,103,0.29,NO
231,57,0.09,NO
232,57,0.16,NO
233,40,0.09,NO
234,527,0.8,NO
235,210,0.37,NO
236,271,0.27,NO
237,359,0.72,NO
238,59,0.24,NO
239,72,0.09,NO
240,265,0.37,NO
241,155,0.68,NO
242,44,0.09,NO
243,31,0.17,NO
244,305,0.24,NO
245,67,0.09,NO
246,33,0.09,NO
247,40,0.09,NO
248,29,0.09,NO
249,69,0.43,NO
250,32,0.09,NO
251,180,0.24,NO
252,323,0.28,NO
253,36,0.09,NO
254,273,0.3,NO
255,53,0.1,NO
256,351,0.54,NO
257,201,0.24,NO
258,101,0.21,NO
259,90,0.09,NO
260,84,0.09,NO
261,68,0.09,NO
262,99,0.29,NO
263,183,0.3,NO
264,254,0.69,NO
265,41,0.09,NO
266,27,0.09,NO
267,49,0.09,NO
268,145,0.19,NO
269,40,0.09,NO
270,195,0.56,NO
271,67,0.22,NO
272,69,0.09,NO
273,66,0.09,NO
274,45,0.09,NO
275,462,0.7,NO
276,104,0.09,NO
277,72,0.09,NO
278,41,0.13,NO
279,26,0.17,NO
280,68,0.09,NO
281,101,0.09,NO
282,88,0.09,YES
283,38,0.09,NO
284,133,0.18,NO
285,63,0.09,NO
286,105,0.23,NO
287,136,0.19,NO
288,34,0.09,NO
289,29,0.09,NO
290,74,0.22,NO
291,59,0.09,NO
292,43,0.09,NO
293,94,0.15,YES
294,56,0.08,NO
295,50,0.09,NO
296,271,0.65,NO
297,125,0.22,NO
298,335,0.66,NO
299,39,0.09,NO
300,70,0.61,NO
301,144,0.19,NO
302,856,0.71,NO
303,188,0.66,NO
304,69,0.09,NO
305,34,0.09,NO
306,72,0.09,NO
307,81,0.42,NO
308,33,0.09,NO
309,57,0.09,NO
310,64,0.09,NO
311,26,0.09,NO
312,112,0.09,NO
313,742,0.95,NO
314,57,0.09,NO
315,180,0.37,NO
316,92,0.09,NO
317,576,0.88,NO
318,175,0.2,NO
319,46,0.1,NO
320,94,0.29,NO
321,119,0.42,NO
322,111,0.09,NO
323,306,0.24,NO
324,49,0.09,NO
325,57,0.09,NO
326,554,0.82,NO
327,181,0.36,NO
328,133,0.56,NO
329,49,0.21,NO
330,26,0.17,NO
331,180,0.58,NO
332,122,0.22,NO
333,69,0.43,NO
334,66,0.51,NO
335,47,0.09,NO
336,31,0.09,NO
337,629,0.83,NO
338,239,0.34,NO
339,71,0.09,NO
340,39,0.15,NO
341,85,0.43,NO
342,38,0.09,NO
343,705,0.82,NO
344,40,0.09,NO
345,91,0.09,NO
346,56,0.29,NO
347,106,0.43,NO
348,72,0.15,NO
349,110,0.22,NO
350,674,0.94,NO
351,224,0.3,YES
352,51,0.09,NO
353,27,0.09,NO
354,169,0.2,NO
355,30,0.09,NO
356,47,0.09,NO
357,32,0.09,NO
358,73,0.09,NO
359,41,0.22,NO
360,214,0.24,NO
361,41,0.09,NO
362,115,0.15,NO
